Date;"Start Time";"End Time";"Forecast [MW]";"Actual [MW]";"Offshore contribution [MW]"
2019-06-15;04:30:00;04:45:00;4081;4280,3;1605,3
2019-06-15;04:45:00;05:00:00;3972;4205,6;1591,5
2019-06-15;05:00:00;05:15:00;3890;4380,1;1525,8
2019-06-15;05:15:00;05:30:00;3890;4296,3;1494,1
2019-06-15;05:30:00;05:45:00;3883;4338,4;1527,5
2019-06-15;05:45:00;06:00:00;3876;4427,6;1549,2
2019-06-15;06:00:00;06:15:00;3887;4347,9;1483,1
2019-06-15;06:15:00;06:30:00;3860;4269,4;1522,5
2019-06-15;06:30:00;06:45:00;3833;4105,6;1475,3
2019-06-15;06:45:00;07:00:00;3804;4305;1460,3
2019-06-15;07:00:00;07:15:00;3780;4475,6;1424,4
2019-06-15;07:15:00;07:30:00;3761;4519,7;1262,9
2019-06-15;07:30:00;07:45:00;3736;4675,6;1176,5
2019-06-15;07:45:00;08:00:00;3704;4815,1;1244,7
2019-06-15;08:00:00;08:15:00;3681;4841,8;1282,3
2019-06-15;08:15:00;08:30:00;3665;4855,8;1313,6
2019-06-15;08:30:00;08:45:00;3645;4880,8;1148,8
2019-06-15;08:45:00;09:00:00;3620;4746,4;961,8
2019-06-15;09:00:00;09:15:00;3604;4908,3;941,9
2019-06-15;09:15:00;09:30:00;3674;4858,5;951
2019-06-15;09:30:00;09:45:00;3740;4804,5;1010,1
2019-06-15;09:45:00;10:00:00;3806;4816;955,9
2019-06-15;10:00:00;10:15:00;3899;4565,8;833,7
2019-06-15;10:15:00;10:30:00;4080;4542;907,2
2019-06-15;10:30:00;10:45:00;4249;4660,8;875,7
2019-06-15;10:45:00;11:00:00;4418;5185,6;1004,1
2019-06-15;11:00:00;11:15:00;4568;5396,8;903,9
2019-06-15;11:15:00;11:30:00;4721;5595,5;904,1
2019-06-15;11:30:00;11:45:00;4867;5580;907,2
2019-06-15;11:45:00;12:00:00;5008;5898,7;1017,6
2019-06-15;12:00:00;12:15:00;5137;6065,6;1084,6
2019-06-15;12:15:00;12:30:00;5210;5985,8;965
2019-06-15;12:30:00;12:45:00;5282;5970,1;818,6
2019-06-15;12:45:00;13:00:00;5348;6188,5;766,4
2019-06-15;13:00:00;13:15:00;5424;6125,6;755,1
2019-06-15;13:15:00;13:30:00;5567;6127,6;714,7
2019-06-15;13:30:00;13:45:00;5701;6033,5;695,8
2019-06-15;13:45:00;14:00:00;5834;5831,2;699,3
2019-06-15;14:00:00;14:15:00;5950;5633,1;712,6
2019-06-15;14:15:00;14:30:00;5995;5570,3;763,5
2019-06-15;14:30:00;14:45:00;6038;5517;833,6
2019-06-15;14:45:00;15:00:00;6080;5659,6;942,4
2019-06-15;15:00:00;15:15:00;6076;5773;1056,3
2019-06-15;15:15:00;15:30:00;6133;6086,9;1257,1
2019-06-15;15:30:00;15:45:00;6188;6377,4;1533,9
2019-06-15;15:45:00;16:00:00;6236;6713,6;1742,6
2019-06-15;16:00:00;16:15:00;6288;7196,8;1960,8
2019-06-15;16:15:00;16:30:00;6357;7412,6;2112
2019-06-15;16:30:00;16:45:00;6421;7969,7;2295,6
2019-06-15;16:45:00;17:00:00;6480;8214,1;2351,6
2019-06-15;17:00:00;17:15:00;6496;8071,5;2162,3
2019-06-15;17:15:00;17:30:00;6465;7915,6;2019,7
2019-06-15;17:30:00;17:45:00;6433;7722,2;1877,1
2019-06-15;17:45:00;18:00:00;6408;7892,7;2056,7
2019-06-15;18:00:00;18:15:00;6362;8240;2263,5
2019-06-15;18:15:00;18:30:00;6262;8243,8;2458,4
2019-06-15;18:30:00;18:45:00;6151;8217,3;2585,2
2019-06-15;18:45:00;19:00:00;6038;8279,6;2842,2
2019-06-15;19:00:00;19:15:00;5909;8375,9;2942,4
2019-06-15;19:15:00;19:30:00;5773;7986,9;2785
2019-06-15;19:30:00;19:45:00;5635;7753,2;2566,9
2019-06-15;19:45:00;20:00:00;5540;7342,4;2236
2019-06-15;20:00:00;20:15:00;5479;6664,5;1906
2019-06-15;20:15:00;20:30:00;5383;6298,3;1695,9
2019-06-15;20:30:00;20:45:00;5262;6228,5;1579,4
2019-06-15;20:45:00;21:00:00;5105;5908,5;1475,2
2019-06-15;21:00:00;21:15:00;4979;5810;1424,7
2019-06-15;21:15:00;21:30:00;4860;5393,7;1407,6
2019-06-15;21:30:00;21:45:00;4763;5163,6;1287,3
2019-06-15;21:45:00;22:00:00;4651;4876;1182,4
2019-06-15;22:00:00;22:15:00;4573;4492;1102,1
2019-06-15;22:15:00;22:30:00;4560;4413,2;1161
2019-06-15;22:30:00;22:45:00;4545;4350,1;1141,4
2019-06-15;22:45:00;23:00:00;4539;4237;1062,1
2019-06-15;23:00:00;23:15:00;4542;3912,3;954
2019-06-15;23:15:00;23:30:00;4501;3665,6;955
2019-06-15;23:30:00;23:45:00;4461;3293,7;920,6
2019-06-15;23:45:00;24:00:00;4427;3135,9;873
2019-06-16;00:00:00;00:15:00;3960;2992,1;746,5
2019-06-16;00:15:00;00:30:00;3813;2720,8;628,1
2019-06-16;00:30:00;00:45:00;3669;2557,9;555,7
2019-06-16;00:45:00;01:00:00;3524;2503,3;540,6
2019-06-16;01:00:00;01:15:00;3388;2383,4;544,5
2019-06-16;01:15:00;01:30:00;3331;2312,6;587
2019-06-16;01:30:00;01:45:00;3270;2077,6;540,5
2019-06-16;01:45:00;02:00:00;3204;1917,4;527,7
2019-06-16;02:00:00;02:15:00;3138;1762,8;536,4
2019-06-16;02:15:00;02:30:00;3121;1660,4;544,9
2019-06-16;02:30:00;02:45:00;3102;1662,3;553,1
2019-06-16;02:45:00;03:00:00;3080;1834,9;572,2
2019-06-16;03:00:00;03:15:00;3057;1991,4;665,1
2019-06-16;03:15:00;03:30:00;3052;2089,8;827,5
2019-06-16;03:30:00;03:45:00;3044;2243;1003
2019-06-16;03:45:00;04:00:00;3032;2417,1;1208
2019-06-16;04:00:00;04:15:00;3020;2502,6;1361,6
2019-06-16;04:15:00;04:30:00;3010;2635,5;1487,3
2019-06-16;04:30:00;04:45:00;2999;2795;1628,4
2019-06-16;04:45:00;05:00:00;2986;3031,2;1811
2019-06-16;05:00:00;05:15:00;2972;3201,2;1936,7
2019-06-16;05:15:00;05:30:00;2969;3254,8;1972,8
2019-06-16;05:30:00;05:45:00;2965;3322,7;2048,9
2019-06-16;05:45:00;06:00:00;2961;3452,4;2131,2
2019-06-16;06:00:00;06:15:00;2952;3588,4;2216,1
2019-06-16;06:15:00;06:30:00;2938;3633,5;2250,2
2019-06-16;06:30:00;06:45:00;2920;3634,9;2252,2
2019-06-16;06:45:00;07:00:00;2904;3546,6;2215,3
2019-06-16;07:00:00;07:15:00;2890;3278,6;2035,1
2019-06-16;07:15:00;07:30:00;2887;3065,8;1896,5
2019-06-16;07:30:00;07:45:00;2880;2900,8;1836,3
2019-06-16;07:45:00;08:00:00;2869;2768,7;1767,2
2019-06-16;08:00:00;08:15:00;2872;2722,4;1722,6
2019-06-16;08:15:00;08:30:00;2912;2741,7;1742,6
2019-06-16;08:30:00;08:45:00;2945;2648;1725,7
2019-06-16;08:45:00;09:00:00;2975;2537,7;1665,6
2019-06-16;09:00:00;09:15:00;3015;2459,5;1626,3
2019-06-16;09:15:00;09:30:00;3084;2479,7;1663,4
2019-06-16;09:30:00;09:45:00;3151;2533,6;1708,2
2019-06-16;09:45:00;10:00:00;3213;2539,8;1722,1
2019-06-16;10:00:00;10:15:00;3279;2525;1678,1
2019-06-16;10:15:00;10:30:00;3368;2479,6;1626,5
2019-06-16;10:30:00;10:45:00;3454;2360,4;1546,2
2019-06-16;10:45:00;11:00:00;3532;2357,5;1535,9
2019-06-16;11:00:00;11:15:00;3586;2420,3;1577,6
2019-06-16;11:15:00;11:30:00;3613;2401,1;1501,5
2019-06-16;11:30:00;11:45:00;3639;2421,4;1482,3
2019-06-16;11:45:00;12:00:00;3665;2388;1368,3
2019-06-16;12:00:00;12:15:00;3675;2297,8;1232,2
2019-06-16;12:15:00;12:30:00;3651;2263,4;1221,3
2019-06-16;12:30:00;12:45:00;3625;2271,7;1222
2019-06-16;12:45:00;13:00:00;3598;2255,9;1182,7
2019-06-16;13:00:00;13:15:00;3559;2197,5;1131,2
2019-06-16;13:15:00;13:30:00;3504;2137,5;1103,9
2019-06-16;13:30:00;13:45:00;3447;2070,4;1065,7
2019-06-16;13:45:00;14:00:00;3390;1907,2;912,9
2019-06-16;14:00:00;14:15:00;3330;1780;850,2
2019-06-16;14:15:00;14:30:00;3246;1672,6;777
2019-06-16;14:30:00;14:45:00;3161;1680,8;766,8
2019-06-16;14:45:00;15:00:00;3074;1533,2;658,8
2019-06-16;15:00:00;15:15:00;2962;1412,3;564,8
2019-06-16;15:15:00;15:30:00;2846;1362,1;504,7
2019-06-16;15:30:00;15:45:00;2730;1326,4;429,8
2019-06-16;15:45:00;16:00:00;2610;1254,5;403,6
2019-06-16;16:00:00;16:15:00;2488;1278,8;404,2
2019-06-16;16:15:00;16:30:00;2427;1289;377,5
2019-06-16;16:30:00;16:45:00;2356;1311,2;357,2
2019-06-16;16:45:00;17:00:00;2282;1366,5;347,1
2019-06-16;17:00:00;17:15:00;2197;1614,9;359
2019-06-16;17:15:00;17:30:00;2077;1702,2;367,3
2019-06-16;17:30:00;17:45:00;1959;1632,7;348,5
2019-06-16;17:45:00;18:00:00;1838;1512,7;326,7
2019-06-16;18:00:00;18:15:00;1721;1380,5;337,3
2019-06-16;18:15:00;18:30:00;1638;1222,4;307,1
2019-06-16;18:30:00;18:45:00;1551;1044,2;319,7
2019-06-16;18:45:00;19:00:00;1463;1037,9;314,8
2019-06-16;19:00:00;19:15:00;1383;969,4;259,7
2019-06-16;19:15:00;19:30:00;1331;898,6;280,6
2019-06-16;19:30:00;19:45:00;1271;939,2;305,4
2019-06-16;19:45:00;20:00:00;1211;855,8;324,8
2019-06-16;20:00:00;20:15:00;1186;815,7;345,4
2019-06-16;20:15:00;20:30:00;1171;750,4;321,4
2019-06-16;20:30:00;20:45:00;1160;691,9;288,2
2019-06-16;20:45:00;21:00:00;1147;671,5;304,8
2019-06-16;21:00:00;21:15:00;1161;721;362,7
2019-06-16;21:15:00;21:30:00;1185;746,2;383,1
2019-06-16;21:30:00;21:45:00;1224;759,5;399,1
2019-06-16;21:45:00;22:00:00;1260;828,8;455,9
2019-06-16;22:00:00;22:15:00;1288;886,6;520,6
2019-06-16;22:15:00;22:30:00;1347;981,5;579,6
2019-06-16;22:30:00;22:45:00;1404;1140,6;727,5
2019-06-16;22:45:00;23:00:00;1458;1359,7;936,3
2019-06-16;23:00:00;23:15:00;1513;1488,8;1069,3
2019-06-16;23:15:00;23:30:00;1599;1555,6;1154
2019-06-16;23:30:00;23:45:00;1682;1609,1;1194,1
2019-06-16;23:45:00;24:00:00;1763;1712,4;1272
2019-06-17;00:00:00;00:15:00;1665;1890,3;1411,1
2019-06-17;00:15:00;00:30:00;1831;2090,8;1560,5
2019-06-17;00:30:00;00:45:00;1998;2252;1680,8
2019-06-17;00:45:00;01:00:00;2163;2475,2;1827,1
2019-06-17;01:00:00;01:15:00;2330;2720,9;2020,7
2019-06-17;01:15:00;01:30:00;2507;2900,8;2147,7
2019-06-17;01:30:00;01:45:00;2682;2978,8;2209,1
2019-06-17;01:45:00;02:00:00;2853;3109,9;2310,8
2019-06-17;02:00:00;02:15:00;3006;3260;2430,8
2019-06-17;02:15:00;02:30:00;3105;3304;2439
2019-06-17;02:30:00;02:45:00;3203;3400,5;2495,5
2019-06-17;02:45:00;03:00:00;3301;3512,6;2541,3
2019-06-17;03:00:00;03:15:00;3394;3623;2578,7
2019-06-17;03:15:00;03:30:00;3479;3750,7;2615
2019-06-17;03:30:00;03:45:00;3562;3954,1;2703,8
2019-06-17;03:45:00;04:00:00;3644;4077,9;2713,3
2019-06-17;04:00:00;04:15:00;3704;4210,8;2736,8
2019-06-17;04:15:00;04:30:00;3759;4348,9;2763,6
2019-06-17;04:30:00;04:45:00;3812;4406,2;2699,3
2019-06-17;04:45:00;05:00:00;3865;4395,4;2577,9
2019-06-17;05:00:00;05:15:00;3898;4533,9;2599,4
2019-06-17;05:15:00;05:30:00;3851;4625,1;2630,9
2019-06-17;05:30:00;05:45:00;3804;4539,9;2600,4
2019-06-17;05:45:00;06:00:00;3757;4446,8;2550,4
2019-06-17;06:00:00;06:15:00;3697;4489,9;2546,9
2019-06-17;06:15:00;06:30:00;3605;4530,8;2585,1
2019-06-17;06:30:00;06:45:00;3511;4443,8;2564,6
2019-06-17;06:45:00;07:00:00;3417;4245,1;2507
2019-06-17;07:00:00;07:15:00;3319;4033,9;2482,2
2019-06-17;07:15:00;07:30:00;3218;3827,8;2428,7
2019-06-17;07:30:00;07:45:00;3117;3504,2;2267,1
2019-06-17;07:45:00;08:00:00;3016;3250,1;2140,5
2019-06-17;08:00:00;08:15:00;2903;3093,2;2126,1
2019-06-17;08:15:00;08:30:00;2847;3045,4;2146,2
2019-06-17;08:30:00;08:45:00;2789;3119,2;2164,9
2019-06-17;08:45:00;09:00:00;2726;3130,7;2127,9
2019-06-17;09:00:00;09:15:00;2669;3112,6;2035,6
2019-06-17;09:15:00;09:30:00;2617;3093,8;1961,6
2019-06-17;09:30:00;09:45:00;2565;2990,2;1899,4
2019-06-17;09:45:00;10:00:00;2512;2855,1;1777,3
2019-06-17;10:00:00;10:15:00;2452;2751,4;1696
2019-06-17;10:15:00;10:30:00;2388;2635,5;1577,5
2019-06-17;10:30:00;10:45:00;2320;2552,4;1461,6
2019-06-17;10:45:00;11:00:00;2252;2447,1;1396,9
2019-06-17;11:00:00;11:15:00;2174;2334,6;1300,1
2019-06-17;11:15:00;11:30:00;2101;2191,9;1176,9
2019-06-17;11:30:00;11:45:00;2026;2007,4;1045,7
2019-06-17;11:45:00;12:00:00;1950;1852,4;922,4
2019-06-17;12:00:00;12:15:00;1873;1736,6;844,9
2019-06-17;12:15:00;12:30:00;1792;1584;781,5
2019-06-17;12:30:00;12:45:00;1710;1443,4;675,5
2019-06-17;12:45:00;13:00:00;1626;1282,8;574,2
2019-06-17;13:00:00;13:15:00;1545;1161,7;496,3
2019-06-17;13:15:00;13:30:00;1478;1007;392,3
2019-06-17;13:30:00;13:45:00;1409;858,1;316,9
2019-06-17;13:45:00;14:00:00;1341;805,6;273,4
2019-06-17;14:00:00;14:15:00;1273;723,1;232,1
2019-06-17;14:15:00;14:30:00;1226;694;224,8
2019-06-17;14:30:00;14:45:00;1178;677,1;225
2019-06-17;14:45:00;15:00:00;1129;672,6;207,7
2019-06-17;15:00:00;15:15:00;1076;659,8;191,5
2019-06-17;15:15:00;15:30:00;1035;662,1;210,9
2019-06-17;15:30:00;15:45:00;993;692,4;233,4
2019-06-17;15:45:00;16:00:00;948;758,2;289,3
2019-06-17;16:00:00;16:15:00;905;830,2;353,5
2019-06-17;16:15:00;16:30:00;872;859,7;389
2019-06-17;16:30:00;16:45:00;840;957;447,9
2019-06-17;16:45:00;17:00:00;807;1062,3;507
2019-06-17;17:00:00;17:15:00;772;1165,7;595,6
2019-06-17;17:15:00;17:30:00;759;1222,3;656,9
2019-06-17;17:30:00;17:45:00;743;1341;731,5
2019-06-17;17:45:00;18:00:00;725;1382,3;755,8
2019-06-17;18:00:00;18:15:00;717;1376,3;765,7
2019-06-17;18:15:00;18:30:00;716;1442;823,1
2019-06-17;18:30:00;18:45:00;713;1502,9;849,2
2019-06-17;18:45:00;19:00:00;708;1586,2;904,3
2019-06-17;19:00:00;19:15:00;711;1649,2;953,7
2019-06-17;19:15:00;19:30:00;739;1610,6;931
2019-06-17;19:30:00;19:45:00;770;1536,4;842,7
2019-06-17;19:45:00;20:00:00;796;1431,7;721,2
2019-06-17;20:00:00;20:15:00;866;1397,1;653,5
2019-06-17;20:15:00;20:30:00;961;1399,2;610,1
2019-06-17;20:30:00;20:45:00;1066;1415,4;558,9
2019-06-17;20:45:00;21:00:00;1173;1437,4;514,3
2019-06-17;21:00:00;21:15:00;1308;1549;488,6
2019-06-17;21:15:00;21:30:00;1465;1699,5;472,4
2019-06-17;21:30:00;21:45:00;1628;1921,8;464,2
2019-06-17;21:45:00;22:00:00;1791;2165,6;450,1
2019-06-17;22:00:00;22:15:00;1936;2374,4;404,4
2019-06-17;22:15:00;22:30:00;2116;2578,6;367,7
2019-06-17;22:30:00;22:45:00;2295;2791,7;331,7
2019-06-17;22:45:00;23:00:00;2466;3045,3;319,2
2019-06-17;23:00:00;23:15:00;2603;3304,7;298,3
2019-06-17;23:15:00;23:30:00;2683;3573,8;289
2019-06-17;23:30:00;23:45:00;2761;3860,1;319
2019-06-17;23:45:00;24:00:00;2843;4171,9;341,5
2019-06-18;00:00:00;00:15:00;4200;4439,8;333
2019-06-18;00:15:00;00:30:00;4288;4636,9;326,8
2019-06-18;00:30:00;00:45:00;4377;4792,9;332
2019-06-18;00:45:00;01:00:00;4448;4926,3;333,6
2019-06-18;01:00:00;01:15:00;4501;5031,4;343,4
2019-06-18;01:15:00;01:30:00;4504;5077,8;356,5
2019-06-18;01:30:00;01:45:00;4504;5135,1;379,3
2019-06-18;01:45:00;02:00:00;4501;5177;408,3
2019-06-18;02:00:00;02:15:00;4474;5226,3;448,2
2019-06-18;02:15:00;02:30:00;4382;5169,3;460,8
2019-06-18;02:30:00;02:45:00;4290;5049,3;420,7
2019-06-18;02:45:00;03:00:00;4215;4966,2;415,7
2019-06-18;03:00:00;03:15:00;4144;4856,9;406,9
2019-06-18;03:15:00;03:30:00;4105;4791,4;369,1
2019-06-18;03:30:00;03:45:00;4060;4644,9;350,2
2019-06-18;03:45:00;04:00:00;4021;4495,9;302,8
2019-06-18;04:00:00;04:15:00;3980;4270,4;248,9
2019-06-18;04:15:00;04:30:00;3941;4116,5;225,8
2019-06-18;04:30:00;04:45:00;3900;3994;207,8
2019-06-18;04:45:00;05:00:00;3852;3856,4;175,8
2019-06-18;05:00:00;05:15:00;3796;3746,6;162,3
2019-06-18;05:15:00;05:30:00;3656;3698,2;142,9
2019-06-18;05:30:00;05:45:00;3518;3500;125,5
2019-06-18;05:45:00;06:00:00;3397;3255,9;96,3
2019-06-18;06:00:00;06:15:00;3279;3087,8;89,7
2019-06-18;06:15:00;06:30:00;3066;2957,3;86,8
2019-06-18;06:30:00;06:45:00;2860;2750,8;85,9
2019-06-18;06:45:00;07:00:00;2652;2576,9;97,3
2019-06-18;07:00:00;07:15:00;2454;2344,8;98,4
2019-06-18;07:15:00;07:30:00;2241;2098,6;87,2
2019-06-18;07:30:00;07:45:00;2042;1799,6;90,7
2019-06-18;07:45:00;08:00:00;1868;1532,6;111,3
2019-06-18;08:00:00;08:15:00;1702;1261,2;102,3
2019-06-18;08:15:00;08:30:00;1575;1038,1;103,6
2019-06-18;08:30:00;08:45:00;1450;877,5;119
2019-06-18;08:45:00;09:00:00;1326;741,4;116
2019-06-18;09:00:00;09:15:00;1215;637,2;111,9
2019-06-18;09:15:00;09:30:00;1165;581,8;114,1
2019-06-18;09:30:00;09:45:00;1112;556,7;120,5
2019-06-18;09:45:00;10:00:00;1060;529,1;116,9
2019-06-18;10:00:00;10:15:00;1013;510,9;111,6
2019-06-18;10:15:00;10:30:00;1035;499,6;101,7
2019-06-18;10:30:00;10:45:00;1055;477,6;89,4
2019-06-18;10:45:00;11:00:00;1020;475,7;80,5
2019-06-18;11:00:00;11:15:00;988;493,3;77,3
2019-06-18;11:15:00;11:30:00;976;493,2;57,1
2019-06-18;11:30:00;11:45:00;964;516,9;53,2
2019-06-18;11:45:00;12:00:00;950;584,7;71,5
2019-06-18;12:00:00;12:15:00;936;660,4;82,7
2019-06-18;12:15:00;12:30:00;932;710,8;70,9
2019-06-18;12:30:00;12:45:00;926;798,7;67,9
2019-06-18;12:45:00;13:00:00;919;814,7;57,9
2019-06-18;13:00:00;13:15:00;911;852;56,1
2019-06-18;13:15:00;13:30:00;897;908,8;52
2019-06-18;13:30:00;13:45:00;883;965;55,3
2019-06-18;13:45:00;14:00:00;871;952,9;43,1
2019-06-18;14:00:00;14:15:00;853;954,4;39,8
2019-06-18;14:15:00;14:30:00;811;979,9;45,4
2019-06-18;14:30:00;14:45:00;771;987,1;47,3
2019-06-18;14:45:00;15:00:00;732;1035,4;42,7
2019-06-18;15:00:00;15:15:00;678;1005,4;42,3
2019-06-18;15:15:00;15:30:00;651;999,5;54,6
2019-06-18;15:30:00;15:45:00;619;994,8;61,8
2019-06-18;15:45:00;16:00:00;581;1029,2;83,5
2019-06-18;16:00:00;16:15:00;557;1043,2;110,7
2019-06-18;16:15:00;16:30:00;569;1046,4;134,7
2019-06-18;16:30:00;16:45:00;580;965,5;133,8
2019-06-18;16:45:00;17:00:00;587;1043,7;149,6
2019-06-18;17:00:00;17:15:00;600;1134,5;156,9
2019-06-18;17:15:00;17:30:00;639;1141,3;158,5
2019-06-18;17:30:00;17:45:00;678;1185,9;195
2019-06-18;17:45:00;18:00:00;716;1188,4;183,1
2019-06-18;18:00:00;18:15:00;753;1086,9;160,2
2019-06-18;18:15:00;18:30:00;797;1049,9;190,3
2019-06-18;18:30:00;18:45:00;839;1022,2;190,9
2019-06-18;18:45:00;19:00:00;881;1033,5;162,5
2019-06-18;19:00:00;19:15:00;924;1024,3;126,4
2019-06-18;19:15:00;19:30:00;972;1046,3;127,3
2019-06-18;19:30:00;19:45:00;1005;1063,6;124,6
2019-06-18;19:45:00;20:00:00;1020;1066,7;124,4
2019-06-18;20:00:00;20:15:00;1039;1108,6;122,4
2019-06-18;20:15:00;20:30:00;1076;1082,9;120,9
2019-06-18;20:30:00;20:45:00;1125;1046,5;99,8
2019-06-18;20:45:00;21:00:00;1176;996,9;63,5
2019-06-18;21:00:00;21:15:00;1232;1032,1;66,6
2019-06-18;21:15:00;21:30:00;1294;1162,3;62,7
2019-06-18;21:30:00;21:45:00;1352;1275,1;63,6
2019-06-18;21:45:00;22:00:00;1412;1312,2;58,3
2019-06-18;22:00:00;22:15:00;1439;1366;62,8
2019-06-18;22:15:00;22:30:00;1440;1464,5;80,4
2019-06-18;22:30:00;22:45:00;1438;1529,7;87,6
2019-06-18;22:45:00;23:00:00;1437;1521,6;85,1
2019-06-18;23:00:00;23:15:00;1435;1547,7;69,6
2019-06-18;23:15:00;23:30:00;1450;1554,2;70,5
2019-06-18;23:30:00;23:45:00;1466;1530,5;77,1
2019-06-18;23:45:00;24:00:00;1483;1553,2;87,6
2019-06-19;00:00:00;00:15:00;1634;1633,4;98,4
2019-06-19;00:15:00;00:30:00;1666;1676,7;122,5
2019-06-19;00:30:00;00:45:00;1699;1758;125,5
2019-06-19;00:45:00;01:00:00;1733;1763,3;126
2019-06-19;01:00:00;01:15:00;1759;1738,6;130,6
2019-06-19;01:15:00;01:30:00;1776;1777,2;136,9
2019-06-19;01:30:00;01:45:00;1793;1803,5;153,2
2019-06-19;01:45:00;02:00:00;1808;1866,2;170,6
2019-06-19;02:00:00;02:15:00;1826;1993,2;236,8
2019-06-19;02:15:00;02:30:00;1881;2095,3;268,4
2019-06-19;02:30:00;02:45:00;1933;2149,5;265,5
2019-06-19;02:45:00;03:00:00;1984;2206,4;297,4
2019-06-19;03:00:00;03:15:00;2024;2261,6;308,6
2019-06-19;03:15:00;03:30:00;2059;2198,7;273,3
2019-06-19;03:30:00;03:45:00;2093;2206;291,2
2019-06-19;03:45:00;04:00:00;2128;2146,8;294,6
2019-06-19;04:00:00;04:15:00;2158;2086,5;308,9
2019-06-19;04:15:00;04:30:00;2195;2069,2;365,4
2019-06-19;04:30:00;04:45:00;2229;2024,3;404,9
2019-06-19;04:45:00;05:00:00;2263;2171,1;562,8
2019-06-19;05:00:00;05:15:00;2282;2307,2;689,4
2019-06-19;05:15:00;05:30:00;2242;2467;803,5
2019-06-19;05:30:00;05:45:00;2200;2472;812
2019-06-19;05:45:00;06:00:00;2156;2548,4;844,6
2019-06-19;06:00:00;06:15:00;2128;2559,2;873,6
2019-06-19;06:15:00;06:30:00;2063;2537,1;881,2
2019-06-19;06:30:00;06:45:00;1995;2623,5;1015,6
2019-06-19;06:45:00;07:00:00;1927;2681,2;1100,2
2019-06-19;07:00:00;07:15:00;1853;2675,2;1094,1
2019-06-19;07:15:00;07:30:00;1797;2767,7;1191,3
2019-06-19;07:30:00;07:45:00;1742;2805,4;1308,9
2019-06-19;07:45:00;08:00:00;1685;2757,8;1359,1
2019-06-19;08:00:00;08:15:00;1614;2623,3;1350,9
2019-06-19;08:15:00;08:30:00;1546;2544,1;1369,9
2019-06-19;08:30:00;08:45:00;1478;2314,5;1289,2
2019-06-19;08:45:00;09:00:00;1409;2143,7;1334,9
2019-06-19;09:00:00;09:15:00;1343;2196,3;1526,1
2019-06-19;09:15:00;09:30:00;1312;2163,9;1612,4
2019-06-19;09:30:00;09:45:00;1278;2101,5;1573,7
2019-06-19;09:45:00;10:00:00;1243;2149,7;1597,6
2019-06-19;10:00:00;10:15:00;1213;2291,9;1686,6
2019-06-19;10:15:00;10:30:00;1223;2363,5;1707,7
2019-06-19;10:30:00;10:45:00;1231;2507,3;1722,6
2019-06-19;10:45:00;11:00:00;1236;2647;1698,1
2019-06-19;11:00:00;11:15:00;1251;2767,5;1619,7
2019-06-19;11:15:00;11:30:00;1319;2938,8;1569,7
2019-06-19;11:30:00;11:45:00;1384;3160,5;1493,8
2019-06-19;11:45:00;12:00:00;1449;3315,8;1342,5
2019-06-19;12:00:00;12:15:00;1517;3558,3;1217
2019-06-19;12:15:00;12:30:00;1600;3862,6;1116,5
2019-06-19;12:30:00;12:45:00;1682;4002;898,2
2019-06-19;12:45:00;13:00:00;1760;4195,3;754,3
2019-06-19;13:00:00;13:15:00;1842;4123,4;775,7
2019-06-19;13:15:00;13:30:00;1920;3821;659,4
2019-06-19;13:30:00;13:45:00;1999;3342,6;456,4
2019-06-19;13:45:00;14:00:00;2078;3127,2;414,2
2019-06-19;14:00:00;14:15:00;2144;3033,2;428,8
2019-06-19;14:15:00;14:30:00;2205;2906,5;441,4
2019-06-19;14:30:00;14:45:00;2263;2976,2;407,9
2019-06-19;14:45:00;15:00:00;2320;2698,6;280,7
2019-06-19;15:00:00;15:15:00;2359;2809,5;155
2019-06-19;15:15:00;15:30:00;2440;3022,5;218
2019-06-19;15:30:00;15:45:00;2518;2814,9;262,6
2019-06-19;15:45:00;16:00:00;2597;2987;336,4
2019-06-19;16:00:00;16:15:00;2667;2938,4;473,6
2019-06-19;16:15:00;16:30:00;2738;2749,3;546,4
2019-06-19;16:30:00;16:45:00;2805;2846,7;682,4
2019-06-19;16:45:00;17:00:00;2874;2981,7;911,3
2019-06-19;17:00:00;17:15:00;2930;3182,8;952,9
2019-06-19;17:15:00;17:30:00;3011;3288,9;924,7
2019-06-19;17:30:00;17:45:00;3091;3445,4;939,9
2019-06-19;17:45:00;18:00:00;3172;3495,2;815,7
2019-06-19;18:00:00;18:15:00;3282;3170,9;636,7
2019-06-19;18:15:00;18:30:00;3397;2874,1;555,5
2019-06-19;18:30:00;18:45:00;3510;2565,3;410,1
2019-06-19;18:45:00;19:00:00;3622;2081,9;323,1
2019-06-19;19:00:00;19:15:00;3738;2039,2;313,4
2019-06-19;19:15:00;19:30:00;3854;1915;321,9
2019-06-19;19:30:00;19:45:00;3962;1698,4;384,6
2019-06-19;19:45:00;20:00:00;4065;1697,1;540,6
2019-06-19;20:00:00;20:15:00;4116;1683,4;535,9
2019-06-19;20:15:00;20:30:00;4118;1454,3;440,7
2019-06-19;20:30:00;20:45:00;4102;1260,2;365,9
2019-06-19;20:45:00;21:00:00;4066;1091,5;313,1
2019-06-19;21:00:00;21:15:00;4002;1079,5;309,9
2019-06-19;21:15:00;21:30:00;3951;1350,1;325,1
2019-06-19;21:30:00;21:45:00;3828;1383,3;323,8
