Date,Time of day,yes_price,fore_gen,hour,month,day,weekday,week,norm_yp,norm_fg,norm_hh,norm_mm,norm_dd,norm_ww
"9-Apr, 2018",10:00 PM,41.1,0.0,22,4,9,1,15,0.5733098350222745,0.0,0.9565217391304348,0.2727272727272727,0.26666666666666666,0.0
"9-Apr, 2018",11:00 PM,37.6,0.0,23,4,9,1,15,0.5561756498751653,0.0,1.0,0.2727272727272727,0.26666666666666666,0.0
"10-Apr, 2018",12:00 AM,38.53,0.0,0,4,10,2,15,0.5607284476428258,0.0,0.0,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",1:00 AM,33.95,0.0,1,4,10,2,15,0.5383071425074657,0.0,0.043478260869565216,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",2:00 AM,32.28,0.0,2,4,10,2,15,0.5301316884515593,0.0,0.08695652173913043,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",3:00 AM,31.65,0.0,3,4,10,2,15,0.5270475351250796,0.0,0.13043478260869565,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",4:00 AM,31.82,0.0,4,4,10,2,15,0.5278797669750821,0.0,0.17391304347826086,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",5:00 AM,37.24,0.0,5,4,10,2,15,0.5544132765457483,0.0,0.21739130434782608,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",6:00 AM,47.99,0.06,6,4,10,2,15,0.6070397023547267,0.07407407407407407,0.2608695652173913,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",7:00 AM,56.5,0.21,7,4,10,2,15,0.6487002496695551,0.25925925925925924,0.30434782608695654,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",8:00 AM,62.13,0.39,8,4,10,2,15,0.6762618103490479,0.48148148148148145,0.34782608695652173,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",9:00 AM,52.01,0.51,9,4,10,2,15,0.6267195378665493,0.6296296296296297,0.3913043478260869,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",10:00 AM,47.77,0.56,10,4,10,2,15,0.6059626964311942,0.6913580246913581,0.43478260869565216,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",11:00 AM,44.78,0.6,11,4,10,2,15,0.5913252068340922,0.7407407407407407,0.4782608695652174,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",12:00 PM,42.94,0.59,12,4,10,2,15,0.5823175209281833,0.728395061728395,0.5217391304347826,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",1:00 PM,42.5,0.55,13,4,10,2,15,0.5801635090811182,0.6790123456790124,0.5652173913043478,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",2:00 PM,40.57,0.44,14,4,10,2,15,0.5707152298428552,0.5432098765432098,0.6086956521739131,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",3:00 PM,39.3,0.29,15,4,10,2,15,0.5644979683751898,0.35802469135802467,0.6521739130434783,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",4:00 PM,41.0,0.18,16,4,10,2,15,0.5728202868752142,0.2222222222222222,0.6956521739130435,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",5:00 PM,43.92,0.06,17,4,10,2,15,0.587115092769374,0.07407407407407407,0.7391304347826086,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",6:00 PM,47.69,0.0,18,4,10,2,15,0.6055710579135458,0.0,0.7826086956521738,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",7:00 PM,49.92,0.0,19,4,10,2,15,0.6164879815929898,0.0,0.8260869565217391,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",8:00 PM,46.26,0.0,20,4,10,2,15,0.5985705194105841,0.0,0.8695652173913043,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",9:00 PM,40.43,0.0,21,4,10,2,15,0.5700298624369707,0.0,0.9130434782608695,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",10:00 PM,39.34,0.0,22,4,10,2,15,0.5646937876340139,0.0,0.9565217391304348,0.2727272727272727,0.3,0.16666666666666666
"10-Apr, 2018",11:00 PM,32.22,0.0,23,4,10,2,15,0.5298379595633231,0.0,1.0,0.2727272727272727,0.3,0.16666666666666666
"11-Apr, 2018",12:00 AM,34.3,0.0,0,4,11,3,15,0.5400205610221767,0.0,0.0,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",1:00 AM,31.81,0.0,1,4,11,3,15,0.5278308121603761,0.0,0.043478260869565216,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",2:00 AM,29.0,0.0,2,4,11,3,15,0.5140745092279826,0.0,0.08695652173913043,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",3:00 AM,27.32,0.0,3,4,11,3,15,0.5058501003573702,0.0,0.13043478260869565,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",4:00 AM,28.05,0.0,4,4,11,3,15,0.5094238018309102,0.0,0.17391304347826086,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",5:00 AM,32.51,0.0,5,4,11,3,15,0.5312576491897979,0.0,0.21739130434782608,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",6:00 AM,41.37,0.04,6,4,11,3,15,0.5746316150193372,0.04938271604938271,0.2608695652173913,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",7:00 AM,44.32,0.16,7,4,11,3,15,0.589073285357615,0.19753086419753085,0.30434782608695654,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",8:00 AM,42.98,0.39,8,4,11,3,15,0.5825133401870075,0.48148148148148145,0.34782608695652173,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",9:00 AM,42.39,0.59,9,4,11,3,15,0.579625006119352,0.728395061728395,0.3913043478260869,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",10:00 AM,38.04,0.67,10,4,11,3,15,0.5583296617222304,0.8271604938271605,0.43478260869565216,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",11:00 AM,36.76,0.71,11,4,11,3,15,0.5520634454398591,0.8765432098765431,0.4782608695652174,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",12:00 PM,42.0,0.71,12,4,11,3,15,0.577715768345817,0.8765432098765431,0.5217391304347826,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",1:00 PM,41.26,0.69,13,4,11,3,15,0.574093112057571,0.8518518518518517,0.5652173913043478,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",2:00 PM,30.89,0.62,14,4,11,3,15,0.5233269692074216,0.7654320987654321,0.6086956521739131,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",3:00 PM,36.7,0.5,15,4,11,3,15,0.551769716551623,0.6172839506172839,0.6521739130434783,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",4:00 PM,34.03,0.32,16,4,11,3,15,0.5386987810251139,0.3950617283950617,0.6956521739130435,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",5:00 PM,37.73,0.11,17,4,11,3,15,0.5568120624663436,0.13580246913580246,0.7391304347826086,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",6:00 PM,40.46,0.01,18,4,11,3,15,0.5701767268810889,0.012345679012345678,0.7826086956521738,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",7:00 PM,39.69,0.0,19,4,11,3,15,0.5664072061487249,0.0,0.8260869565217391,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",8:00 PM,39.11,0.0,20,4,11,3,15,0.5635678268957753,0.0,0.8695652173913043,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",9:00 PM,33.99,0.0,21,4,11,3,15,0.5385029617662898,0.0,0.9130434782608695,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",10:00 PM,30.95,0.0,22,4,11,3,15,0.5236206980956578,0.0,0.9565217391304348,0.2727272727272727,0.3333333333333333,0.33333333333333337
"11-Apr, 2018",11:00 PM,29.15,0.0,23,4,11,3,15,0.514808831448573,0.0,1.0,0.2727272727272727,0.3333333333333333,0.33333333333333337
"12-Apr, 2018",12:00 AM,21.63,0.0,0,4,12,4,15,0.47799481078964123,0.0,0.0,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",1:00 AM,20.09,0.0,1,4,12,4,15,0.4704557693249132,0.0,0.043478260869565216,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",2:00 AM,19.96,0.0,2,4,12,4,15,0.46981935673373487,0.0,0.08695652173913043,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",3:00 AM,19.96,0.0,3,4,12,4,15,0.46981935673373487,0.0,0.13043478260869565,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",4:00 AM,21.44,0.0,4,4,12,4,15,0.47706466931022673,0.0,0.17391304347826086,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",5:00 AM,26.39,0.0,5,4,12,4,15,0.5012973025897098,0.0,0.21739130434782608,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",6:00 AM,36.49,0.05,6,4,12,4,15,0.5507416654427963,0.06172839506172839,0.2608695652173913,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",7:00 AM,42.52,0.22,7,4,12,4,15,0.5802614187105303,0.2716049382716049,0.30434782608695654,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",8:00 AM,43.37,0.41,8,4,12,4,15,0.5844225779605425,0.5061728395061728,0.34782608695652173,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",9:00 AM,39.81,0.53,9,4,12,4,15,0.5669946639251972,0.654320987654321,0.3913043478260869,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",10:00 AM,38.3,0.58,10,4,12,4,15,0.5596024869045871,0.7160493827160493,0.43478260869565216,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",11:00 AM,33.69,0.51,11,4,12,4,15,0.537034317325109,0.6296296296296297,0.4782608695652174,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",12:00 PM,30.66,0.62,12,4,12,4,15,0.522201008469183,0.7654320987654321,0.5217391304347826,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",1:00 PM,26.1,0.61,13,4,12,4,15,0.499877612963235,0.7530864197530863,0.5652173913043478,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",2:00 PM,26.06,0.15,14,4,12,4,15,0.4996817937044109,0.18518518518518517,0.6086956521739131,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",3:00 PM,26.02,0.09,15,4,12,4,15,0.49948597444558684,0.1111111111111111,0.6521739130434783,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",4:00 PM,26.06,0.06,16,4,12,4,15,0.4996817937044109,0.07407407407407407,0.6956521739130435,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",5:00 PM,36.13,0.03,17,4,12,4,15,0.5489792921133795,0.037037037037037035,0.7391304347826086,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",6:00 PM,38.62,0.01,18,4,12,4,15,0.56116904097518,0.012345679012345678,0.7826086956521738,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",7:00 PM,40.96,0.0,19,4,12,4,15,0.5726244676163902,0.0,0.8260869565217391,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",8:00 PM,40.96,0.0,20,4,12,4,15,0.5726244676163902,0.0,0.8695652173913043,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",9:00 PM,39.36,0.0,21,4,12,4,15,0.5647916972634259,0.0,0.9130434782608695,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",10:00 PM,34.87,0.0,22,4,12,4,15,0.5428109854604202,0.0,0.9565217391304348,0.2727272727272727,0.3666666666666667,0.5
"12-Apr, 2018",11:00 PM,27.0,0.0,23,4,12,4,15,0.5042835462867774,0.0,1.0,0.2727272727272727,0.3666666666666667,0.5
"13-Apr, 2018",12:00 AM,24.96,0.0,0,4,13,5,15,0.49429676408674805,0.0,0.0,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",1:00 AM,21.76,0.0,1,4,13,5,15,0.4786312233808196,0.0,0.043478260869565216,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",2:00 AM,23.04,0.0,2,4,13,5,15,0.48489743966319093,0.0,0.08695652173913043,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",3:00 AM,20.85,0.0,3,4,13,5,15,0.4741763352425712,0.0,0.13043478260869565,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",4:00 AM,23.02,0.0,4,4,13,5,15,0.4847995300337789,0.0,0.17391304347826086,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",5:00 AM,27.64,0.0,5,4,13,5,15,0.507416654427963,0.0,0.21739130434782608,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",6:00 AM,40.44,0.04,6,4,13,5,15,0.5700788172516768,0.04938271604938271,0.2608695652173913,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",7:00 AM,41.57,0.11,7,4,13,5,15,0.5756107113134578,0.13580246913580246,0.30434782608695654,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",8:00 AM,40.91,0.17,8,4,13,5,15,0.57237969354286,0.20987654320987656,0.34782608695652173,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",9:00 AM,32.55,0.3,9,4,13,5,15,0.531453468448622,0.37037037037037035,0.3913043478260869,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",10:00 AM,28.96,0.38,10,4,13,5,15,0.5138786899691585,0.4691358024691358,0.43478260869565216,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",11:00 AM,26.0,0.47,11,4,13,5,15,0.49938806481617476,0.5802469135802468,0.4782608695652174,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",12:00 PM,24.91,0.61,12,4,13,5,15,0.49405199001321787,0.7530864197530863,0.5217391304347826,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",1:00 PM,19.52,0.57,13,4,13,5,15,0.46766534488666966,0.7037037037037036,0.5652173913043478,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",2:00 PM,18.7,0.45,14,4,13,5,15,0.4636510500807755,0.5555555555555556,0.6086956521739131,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",3:00 PM,25.03,0.31,15,4,13,5,15,0.4946394477896902,0.38271604938271603,0.6521739130434783,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",4:00 PM,25.06,0.17,16,4,13,5,15,0.49478631223380826,0.20987654320987656,0.6956521739130435,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",5:00 PM,32.36,0.07,17,4,13,5,15,0.5305233269692076,0.08641975308641976,0.7391304347826086,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",6:00 PM,39.66,0.01,18,4,13,5,15,0.5662603417046067,0.012345679012345678,0.7826086956521738,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",7:00 PM,41.94,0.0,19,4,13,5,15,0.5774220394575807,0.0,0.8260869565217391,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",8:00 PM,40.92,0.0,20,4,13,5,15,0.572428648357566,0.0,0.8695652173913043,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",9:00 PM,37.2,0.0,21,4,13,5,15,0.5542174572869243,0.0,0.9130434782608695,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",10:00 PM,32.4,0.0,22,4,13,5,15,0.5307191462280316,0.0,0.9565217391304348,0.2727272727272727,0.4,0.6666666666666666
"13-Apr, 2018",11:00 PM,26.83,0.0,23,4,13,5,15,0.5034513144367749,0.0,1.0,0.2727272727272727,0.4,0.6666666666666666
"14-Apr, 2018",12:00 AM,29.04,0.0,0,4,14,6,15,0.5142703284868068,0.0,0.0,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",1:00 AM,27.04,0.0,1,4,14,6,15,0.5044793655456015,0.0,0.043478260869565216,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",2:00 AM,25.01,0.0,2,4,14,6,15,0.4945415381602781,0.0,0.08695652173913043,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",3:00 AM,25.09,0.0,3,4,14,6,15,0.49493317667792636,0.0,0.13043478260869565,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",4:00 AM,28.57,0.0,4,4,14,6,15,0.5119694521956235,0.0,0.17391304347826086,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",5:00 AM,35.31,0.0,5,4,14,6,15,0.5449649973074853,0.0,0.21739130434782608,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",6:00 AM,42.32,0.04,6,4,14,6,15,0.5792823224164098,0.04938271604938271,0.2608695652173913,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",7:00 AM,47.93,0.18,7,4,14,6,15,0.6067459734664905,0.2222222222222222,0.30434782608695654,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",8:00 AM,46.53,0.45,8,4,14,6,15,0.5998922994076469,0.5555555555555556,0.34782608695652173,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",9:00 AM,46.79,0.59,9,4,14,6,15,0.6011651245900035,0.728395061728395,0.3913043478260869,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",10:00 AM,41.93,0.66,10,4,14,6,15,0.5773730846428747,0.8148148148148148,0.43478260869565216,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",11:00 AM,40.48,0.7,11,4,14,6,15,0.5702746365105009,0.8641975308641975,0.4782608695652174,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",12:00 PM,39.66,0.72,12,4,14,6,15,0.5662603417046067,0.8888888888888888,0.5217391304347826,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",1:00 PM,36.83,0.7,13,4,14,6,15,0.5524061291428013,0.8641975308641975,0.5652173913043478,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",2:00 PM,38.31,0.63,14,4,14,6,15,0.5596514417192932,0.7777777777777778,0.6086956521739131,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",3:00 PM,38.02,0.5,15,4,14,6,15,0.5582317520928184,0.6172839506172839,0.6521739130434783,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",4:00 PM,38.96,0.33,16,4,14,6,15,0.5628335046751849,0.4074074074074074,0.6956521739130435,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",5:00 PM,39.47,0.14,17,4,14,6,15,0.5653302002251922,0.17283950617283952,0.7391304347826086,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",6:00 PM,40.03,0.01,18,4,14,6,15,0.5680716698487297,0.012345679012345678,0.7826086956521738,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",7:00 PM,45.52,0.0,19,4,14,6,15,0.5949478631223382,0.0,0.8260869565217391,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",8:00 PM,46.49,0.0,20,4,14,6,15,0.5996964801488227,0.0,0.8695652173913043,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",9:00 PM,44.74,0.0,21,4,14,6,15,0.5911293875752681,0.0,0.9130434782608695,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",10:00 PM,42.89,0.0,22,4,14,6,15,0.5820727468546533,0.0,0.9565217391304348,0.2727272727272727,0.43333333333333335,0.8333333333333334
"14-Apr, 2018",11:00 PM,37.72,0.0,23,4,14,6,15,0.5567631076516376,0.0,1.0,0.2727272727272727,0.43333333333333335,0.8333333333333334
"15-Apr, 2018",12:00 AM,31.2,0.0,0,4,15,7,15,0.5248445684633085,0.0,0.0,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",1:00 AM,29.2,0.0,1,4,15,7,15,0.5150536055221032,0.0,0.043478260869565216,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",2:00 AM,29.0,0.0,2,4,15,7,15,0.5140745092279826,0.0,0.08695652173913043,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",3:00 AM,29.92,0.0,3,4,15,7,15,0.5185783521809371,0.0,0.13043478260869565,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",4:00 AM,29.88,0.0,4,4,15,7,15,0.518382532922113,0.0,0.17391304347826086,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",5:00 AM,32.03,0.0,5,4,15,7,15,0.5289078180839086,0.0,0.21739130434782608,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",6:00 AM,35.84,0.06,6,4,15,7,15,0.5475596024869047,0.07407407407407407,0.2608695652173913,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",7:00 AM,38.41,0.15,7,4,15,7,15,0.5601409898663534,0.18518518518518517,0.30434782608695654,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",8:00 AM,39.74,0.36,8,4,15,7,15,0.5666519802222549,0.4444444444444444,0.34782608695652173,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",9:00 AM,39.92,0.55,9,4,15,7,15,0.5675331668869634,0.6790123456790124,0.3913043478260869,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",10:00 AM,35.46,0.64,10,4,15,7,15,0.5456993195280757,0.7901234567901234,0.43478260869565216,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",11:00 AM,32.74,0.6,11,4,15,7,15,0.5323836099280366,0.7407407407407407,0.4782608695652174,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",12:00 PM,32.5,0.29,12,4,15,7,15,0.5312086943750919,0.35802469135802467,0.5217391304347826,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",1:00 PM,29.08,0.15,13,4,15,7,15,0.5144661477456308,0.18518518518518517,0.5652173913043478,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",2:00 PM,26.49,0.25,14,4,15,7,15,0.50178685073677,0.30864197530864196,0.6086956521739131,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",3:00 PM,28.99,0.35,15,4,15,7,15,0.5140255544132766,0.43209876543209874,0.6521739130434783,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",4:00 PM,30.98,0.24,16,4,15,7,15,0.5237675625397759,0.2962962962962963,0.6956521739130435,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",5:00 PM,33.41,0.09,17,4,15,7,15,0.5356635825133402,0.1111111111111111,0.7391304347826086,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",6:00 PM,42.35,0.0,18,4,15,7,15,0.5794291868605278,0.0,0.7826086956521738,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",7:00 PM,46.04,0.0,19,4,15,7,15,0.5974935134870516,0.0,0.8260869565217391,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",8:00 PM,46.91,0.0,20,4,15,7,15,0.6017525823664758,0.0,0.8695652173913043,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",9:00 PM,45.02,0.0,21,4,15,7,15,0.5925001223870369,0.0,0.9130434782608695,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",10:00 PM,42.17,0.0,22,4,15,7,15,0.5785480001958194,0.0,0.9565217391304348,0.2727272727272727,0.4666666666666667,0.9999999999999999
"15-Apr, 2018",11:00 PM,39.99,0.0,23,4,15,7,15,0.5678758505899056,0.0,1.0,0.2727272727272727,0.4666666666666667,0.9999999999999999
"16-Apr, 2018",12:00 AM,36.0,0.0,0,4,16,1,16,0.5483428795222011,0.0,0.0,0.2727272727272727,0.5,0.0
"16-Apr, 2018",1:00 AM,31.59,0.0,1,4,16,1,16,0.5267538062368435,0.0,0.043478260869565216,0.2727272727272727,0.5,0.0
"16-Apr, 2018",2:00 AM,30.73,0.0,2,4,16,1,16,0.5225436921721252,0.0,0.08695652173913043,0.2727272727272727,0.5,0.0
"16-Apr, 2018",3:00 AM,29.16,0.0,3,4,16,1,16,0.514857786263279,0.0,0.13043478260869565,0.2727272727272727,0.5,0.0
"16-Apr, 2018",4:00 AM,28.78,0.0,4,4,16,1,16,0.51299750330445,0.0,0.17391304347826086,0.2727272727272727,0.5,0.0
"16-Apr, 2018",5:00 AM,27.64,0.0,5,4,16,1,16,0.507416654427963,0.0,0.21739130434782608,0.2727272727272727,0.5,0.0
"16-Apr, 2018",6:00 AM,29.02,0.03,6,4,16,1,16,0.5141724188573947,0.037037037037037035,0.2608695652173913,0.2727272727272727,0.5,0.0
"16-Apr, 2018",7:00 AM,28.97,0.11,7,4,16,1,16,0.5139276447838645,0.13580246913580246,0.30434782608695654,0.2727272727272727,0.5,0.0
"16-Apr, 2018",8:00 AM,31.87,0.17,8,4,16,1,16,0.5281245410486122,0.20987654320987656,0.34782608695652173,0.2727272727272727,0.5,0.0
"16-Apr, 2018",9:00 AM,30.95,0.25,9,4,16,1,16,0.5236206980956578,0.30864197530864196,0.3913043478260869,0.2727272727272727,0.5,0.0
"16-Apr, 2018",10:00 AM,30.17,0.31,10,4,16,1,16,0.5198022225485878,0.38271604938271603,0.43478260869565216,0.2727272727272727,0.5,0.0
"16-Apr, 2018",11:00 AM,32.0,0.35,11,4,16,1,16,0.5287609536397906,0.43209876543209874,0.4782608695652174,0.2727272727272727,0.5,0.0
"16-Apr, 2018",12:00 PM,29.05,0.35,12,4,16,1,16,0.5143192833015128,0.43209876543209874,0.5217391304347826,0.2727272727272727,0.5,0.0
"16-Apr, 2018",1:00 PM,24.62,0.3,13,4,16,1,16,0.4926323003867431,0.37037037037037035,0.5652173913043478,0.2727272727272727,0.5,0.0
"16-Apr, 2018",2:00 PM,19.11,0.23,14,4,16,1,16,0.4656581974837226,0.2839506172839506,0.6086956521739131,0.2727272727272727,0.5,0.0
"16-Apr, 2018",3:00 PM,19.84,0.13,15,4,16,1,16,0.4692318989572625,0.16049382716049382,0.6521739130434783,0.2727272727272727,0.5,0.0
"16-Apr, 2018",4:00 PM,22.65,0.08,16,4,16,1,16,0.4829882018896559,0.09876543209876543,0.6956521739130435,0.2727272727272727,0.5,0.0
"16-Apr, 2018",5:00 PM,32.7,0.04,17,4,16,1,16,0.5321877906692124,0.04938271604938271,0.7391304347826086,0.2727272727272727,0.5,0.0
"16-Apr, 2018",6:00 PM,39.1,0.0,18,4,16,1,16,0.5635188720810693,0.0,0.7826086956521738,0.2727272727272727,0.5,0.0
"16-Apr, 2018",7:00 PM,41.83,0.0,19,4,16,1,16,0.5768835364958145,0.0,0.8260869565217391,0.2727272727272727,0.5,0.0
