Date,Time of day,day_price[€/MWh],yes_price[€/MWh],fore_gen[MWh],hour,month,day,norm_dp[€/MWh],norm_yp[€/MWh],norm_fg[MWh],norm_hh,norm_mm,norm_dd
"Dec 12, 2019",7:00 AM,57.64,37.92,0.0,7,12,12,0.6982077836099684,0.6049557856906418,0.0,0.30434782608695654,0.9999999999999999,0.3666666666666667
"Dec 12, 2019",8:00 AM,61.6,40.95,0.0,8,12,12,0.7169338440440725,0.6192840592046154,0.0,0.34782608695652173,0.9999999999999999,0.3666666666666667
"Dec 12, 2019",9:00 AM,60.1,41.9,0.02,9,12,12,0.7098406393341845,0.6237764221875444,0.024691358024691357,0.3913043478260869,0.9999999999999999,0.3666666666666667
"Dec 12, 2019",10:00 AM,54.0,44.15,0.06,10,12,12,0.6809949401806403,0.6344162292523763,0.07407407407407407,0.43478260869565216,0.9999999999999999,0.3666666666666667
"Dec 12, 2019",11:00 AM,49.69,50.4,0.08,11,12,12,0.6606137986475623,0.6639712488769093,0.09876543209876543,0.4782608695652174,0.9999999999999999,0.3666666666666667
"Dec 12, 2019",12:00 PM,49.0,50.6,0.1,12,12,12,0.657350924481014,0.6649170095048944,0.12345679012345678,0.5217391304347826,0.9999999999999999,0.3666666666666667
"Dec 12, 2019",1:00 PM,47.01,51.82,0.08,13,12,12,0.6479406062325626,0.6706861493356032,0.09876543209876543,0.5652173913043478,0.9999999999999999,0.3666666666666667
"Dec 12, 2019",2:00 PM,47.19,51.29,0.05,14,12,12,0.6487917907977492,0.6681798836714428,0.06172839506172839,0.6086956521739131,0.9999999999999999,0.3666666666666667
"Dec 12, 2019",3:00 PM,48.88,51.79,0.01,15,12,12,0.6567834681042228,0.6705442852414054,0.012345679012345678,0.6521739130434783,0.9999999999999999,0.3666666666666667
"Dec 12, 2019",4:00 PM,47.76,52.86,0.0,16,12,12,0.6514872085875065,0.6756041046011255,0.0,0.6956521739130435,0.9999999999999999,0.3666666666666667
"Dec 12, 2019",5:00 PM,52.13,60.23,0.0,17,12,12,0.67215207830898,0.7104553837423748,0.0,0.7391304347826086,0.9999999999999999,0.3666666666666667
"Dec 12, 2019",6:00 PM,47.05,56.36,0.0,18,12,12,0.6481297583581596,0.692154915590864,0.0,0.7826086956521738,0.9999999999999999,0.3666666666666667
"Dec 12, 2019",7:00 PM,41.16,53.61,0.0,19,12,12,0.6202771078639997,0.6791507069560695,0.0,0.8260869565217391,0.9999999999999999,0.3666666666666667
"Dec 12, 2019",8:00 PM,38.48,48.3,0.0,20,12,12,0.6076039154489998,0.6540407622830662,0.0,0.8695652173913043,0.9999999999999999,0.3666666666666667
"Dec 12, 2019",9:00 PM,36.13,44.7,0.0,21,12,12,0.5964912280701755,0.6370170709793352,0.0,0.9130434782608695,0.9999999999999999,0.3666666666666667
"Dec 12, 2019",10:00 PM,35.07,41.34,0.0,22,12,12,0.5914786967418547,0.6211282924291862,0.0,0.9565217391304348,0.9999999999999999,0.3666666666666667
"Dec 12, 2019",11:00 PM,34.27,37.17,0.0,23,12,12,0.5876956542299145,0.6014091833356978,0.0,1.0,0.9999999999999999,0.3666666666666667
"Dec 13, 2019",12:00 AM,28.64,37.0,0.0,0,12,13,0.5610724925521351,0.6006052868019105,0.0,0.0,0.9999999999999999,0.4
"Dec 13, 2019",1:00 AM,27.71,35.83,0.0,1,12,13,0.5566747056320046,0.5950725871281979,0.0,0.043478260869565216,0.9999999999999999,0.4
"Dec 13, 2019",2:00 AM,23.34,35.02,0.0,2,12,13,0.5360098359105311,0.5912422565848584,0.0,0.08695652173913043,0.9999999999999999,0.4
"Dec 13, 2019",3:00 AM,11.27,34.65,0.0,3,12,13,0.47893318201163293,0.5894925994230861,0.0,0.13043478260869565,0.9999999999999999,0.4
"Dec 13, 2019",4:00 AM,16.25,35.18,0.0,4,12,13,0.5024826216484608,0.5919988650872465,0.0,0.17391304347826086,0.9999999999999999,0.4
"Dec 13, 2019",5:00 AM,25.05,36.98,0.0,5,12,13,0.5440960892798034,0.600510710739112,0.0,0.21739130434782608,0.9999999999999999,0.4
"Dec 13, 2019",6:00 AM,32.83,49.0,0.0,6,12,13,0.580886177708422,0.657350924481014,0.0,0.2608695652173913,0.9999999999999999,0.4
"Dec 13, 2019",7:00 AM,39.6,57.64,0.0,7,12,13,0.6129001749657162,0.6982077836099684,0.0,0.30434782608695654,0.9999999999999999,0.4
"Dec 13, 2019",8:00 AM,43.99,61.6,0.01,8,12,13,0.6336596207499883,0.7169338440440725,0.012345679012345678,0.34782608695652173,0.9999999999999999,0.4
"Dec 13, 2019",9:00 AM,43.9,60.1,0.05,9,12,13,0.633234028467395,0.7098406393341845,0.06172839506172839,0.3913043478260869,0.9999999999999999,0.4
"Dec 13, 2019",10:00 AM,40.82,54.0,0.08,10,12,13,0.6186693147964251,0.6809949401806403,0.09876543209876543,0.43478260869565216,0.9999999999999999,0.4
"Dec 13, 2019",11:00 AM,41.65,49.69,0.05,11,12,13,0.622594221402563,0.6606137986475623,0.06172839506172839,0.4782608695652174,0.9999999999999999,0.4
"Dec 13, 2019",12:00 PM,43.91,49.0,0.04,12,12,13,0.6332813164987942,0.657350924481014,0.04938271604938271,0.5217391304347826,0.9999999999999999,0.4
"Dec 13, 2019",1:00 PM,43.99,47.01,0.04,13,12,13,0.6336596207499883,0.6479406062325626,0.04938271604938271,0.5652173913043478,0.9999999999999999,0.4
"Dec 13, 2019",2:00 PM,40.7,47.19,0.04,14,12,13,0.618101858419634,0.6487917907977492,0.04938271604938271,0.6086956521739131,0.9999999999999999,0.4
"Dec 13, 2019",3:00 PM,42.92,48.88,0.01,15,12,13,0.6285998013902682,0.6567834681042228,0.012345679012345678,0.6521739130434783,0.9999999999999999,0.4
"Dec 13, 2019",4:00 PM,45.04,47.76,0.0,16,12,13,0.6386248640469098,0.6514872085875065,0.0,0.6956521739130435,0.9999999999999999,0.4
"Dec 13, 2019",5:00 PM,50.88,52.13,0.0,17,12,13,0.6662410743840734,0.67215207830898,0.0,0.7391304347826086,0.9999999999999999,0.4
"Dec 13, 2019",6:00 PM,46.71,47.05,0.0,18,12,13,0.646521965290585,0.6481297583581596,0.0,0.7826086956521738,0.9999999999999999,0.4
"Dec 13, 2019",7:00 PM,43.05,41.16,0.0,19,12,13,0.6292145457984585,0.6202771078639997,0.0,0.8260869565217391,0.9999999999999999,0.4
"Dec 13, 2019",8:00 PM,39.02,38.48,0.0,20,12,13,0.6101574691445596,0.6076039154489998,0.0,0.8695652173913043,0.9999999999999999,0.4
"Dec 13, 2019",9:00 PM,36.51,36.13,0.0,21,12,13,0.5982881732633472,0.5964912280701755,0.0,0.9130434782608695,0.9999999999999999,0.4
"Dec 13, 2019",10:00 PM,35.04,35.07,0.0,22,12,13,0.5913368326476569,0.5914786967418547,0.0,0.9565217391304348,0.9999999999999999,0.4
"Dec 13, 2019",11:00 PM,33.96,34.27,0.0,23,12,13,0.5862297252565376,0.5876956542299145,0.0,1.0,0.9999999999999999,0.4
"Dec 14, 2019",12:00 AM,34.39,28.64,0.0,0,12,14,0.5882631106067056,0.5610724925521351,0.0,0.0,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",1:00 AM,29.11,27.71,0.0,1,12,14,0.5632950300279,0.5566747056320046,0.0,0.043478260869565216,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",2:00 AM,27.6,23.34,0.0,2,12,14,0.5561545372866128,0.5360098359105311,0.0,0.08695652173913043,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",3:00 AM,25.5,11.27,0.0,3,12,14,0.5462240506927697,0.47893318201163293,0.0,0.13043478260869565,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",4:00 AM,21.92,16.25,0.0,4,12,14,0.5292949354518373,0.5024826216484608,0.0,0.17391304347826086,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",5:00 AM,20.08,25.05,0.0,5,12,14,0.5205939376743747,0.5440960892798034,0.0,0.21739130434782608,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",6:00 AM,21.91,32.83,0.0,6,12,14,0.529247647420438,0.580886177708422,0.0,0.2608695652173913,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",7:00 AM,26.73,39.6,0.0,7,12,14,0.5520404785548778,0.6129001749657162,0.0,0.30434782608695654,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",8:00 AM,31.97,43.99,0.0,8,12,14,0.5768194070080863,0.6336596207499883,0.0,0.34782608695652173,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",9:00 AM,30.65,43.9,0.02,9,12,14,0.570577386863385,0.633234028467395,0.024691358024691357,0.3913043478260869,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",10:00 AM,28.99,40.82,0.02,10,12,14,0.5627275736511089,0.6186693147964251,0.024691358024691357,0.43478260869565216,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",11:00 AM,27.97,41.65,0.09,11,12,14,0.5579041944483851,0.622594221402563,0.1111111111111111,0.4782608695652174,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",12:00 PM,23.93,43.91,0.11,12,12,14,0.538799829763087,0.6332813164987942,0.13580246913580246,0.5217391304347826,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",1:00 PM,15.23,43.99,0.09,13,12,14,0.497659242445737,0.6336596207499883,0.1111111111111111,0.5652173913043478,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",2:00 PM,15.93,40.7,0.08,14,12,14,0.5009694046436848,0.618101858419634,0.09876543209876543,0.6086956521739131,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",3:00 PM,17.04,42.92,0.04,15,12,14,0.5062183761290018,0.6285998013902682,0.04938271604938271,0.6521739130434783,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",4:00 PM,23.84,45.04,0.0,16,12,14,0.5383742374804937,0.6386248640469098,0.0,0.6956521739130435,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",5:00 PM,27.8,50.88,0.0,17,12,14,0.5571002979145978,0.6662410743840734,0.0,0.7391304347826086,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",6:00 PM,29.05,46.71,0.0,18,12,14,0.5630113018395044,0.646521965290585,0.0,0.7826086956521738,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",7:00 PM,25.83,43.05,0.0,19,12,14,0.547784555728945,0.6292145457984585,0.0,0.8260869565217391,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",8:00 PM,13.85,39.02,0.0,20,12,14,0.4911334941126401,0.6101574691445596,0.0,0.8695652173913043,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",9:00 PM,15.64,36.51,0.0,21,12,14,0.4995980517331064,0.5982881732633472,0.0,0.9130434782608695,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",10:00 PM,18.15,35.04,0.0,22,12,14,0.5114673476143189,0.5913368326476569,0.0,0.9565217391304348,0.9999999999999999,0.43333333333333335
"Dec 14, 2019",11:00 PM,4.39,33.96,0.0,23,12,14,0.44639901640894697,0.5862297252565376,0.0,1.0,0.9999999999999999,0.43333333333333335
"Dec 15, 2019",12:00 AM,0.32,34.39,0.0,0,12,15,0.427152787629451,0.5882631106067056,0.0,0.0,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",1:00 AM,1.52,29.11,0.0,1,12,15,0.4328273513973614,0.5632950300279,0.0,0.043478260869565216,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",2:00 AM,2.3,27.6,0.0,2,12,15,0.4365158178465031,0.5561545372866128,0.0,0.08695652173913043,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",3:00 AM,3.9,25.5,0.0,3,12,15,0.44408190287038357,0.5462240506927697,0.0,0.13043478260869565,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",4:00 AM,2.2,21.92,0.0,4,12,15,0.43604293753251055,0.5292949354518373,0.0,0.17391304347826086,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",5:00 AM,0.97,20.08,0.0,5,12,15,0.4302265096704025,0.5205939376743747,0.0,0.21739130434782608,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",6:00 AM,-5.12,21.91,0.0,6,12,15,0.4014280985482575,0.529247647420438,0.0,0.2608695652173913,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",7:00 AM,-4.95,26.73,0.0,7,12,15,0.40223199508204477,0.5520404785548778,0.0,0.30434782608695654,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",8:00 AM,-0.07,31.97,0.01,8,12,15,0.4253085544048802,0.5768194070080863,0.012345679012345678,0.34782608695652173,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",9:00 AM,0.1,30.65,0.04,9,12,15,0.42611245093866745,0.570577386863385,0.04938271604938271,0.3913043478260869,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",10:00 AM,-0.94,28.99,0.07,10,12,15,0.42119449567314515,0.5627275736511089,0.08641975308641976,0.43478260869565216,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",11:00 AM,8.47,27.97,0.1,11,12,15,0.4656925332198421,0.5579041944483851,0.12345679012345678,0.4782608695652174,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",12:00 PM,5.83,23.93,0.08,12,12,15,0.45320849293043936,0.538799829763087,0.09876543209876543,0.5217391304347826,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",1:00 PM,5.29,15.23,0.05,13,12,15,0.4506549392348797,0.497659242445737,0.06172839506172839,0.5652173913043478,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",2:00 PM,10.01,15.93,0.03,14,12,15,0.47297489005532706,0.5009694046436848,0.037037037037037035,0.6086956521739131,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",3:00 PM,20.82,17.04,0.01,15,12,15,0.5240932519979193,0.5062183761290018,0.012345679012345678,0.6521739130434783,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",4:00 PM,27.18,23.84,0.0,16,12,15,0.5541684399678442,0.5383742374804937,0.0,0.6956521739130435,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",5:00 PM,33.51,27.8,0.0,17,12,15,0.5841017638435713,0.5571002979145978,0.0,0.7391304347826086,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",6:00 PM,31.36,29.05,0.0,18,12,15,0.5739348370927319,0.5630113018395044,0.0,0.7826086956521738,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",7:00 PM,35.63,25.83,0.0,19,12,15,0.5941268265002129,0.547784555728945,0.0,0.8260869565217391,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",8:00 PM,34.29,13.85,0.0,20,12,15,0.5877902302927129,0.4911334941126401,0.0,0.8695652173913043,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",9:00 PM,29.1,15.64,0.0,21,12,15,0.5632477419965007,0.4995980517331064,0.0,0.9130434782608695,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",10:00 PM,32.8,18.15,0.0,22,12,15,0.5807443136142243,0.5114673476143189,0.0,0.9565217391304348,0.9999999999999999,0.4666666666666667
"Dec 15, 2019",11:00 PM,29.83,4.39,0.0,23,12,15,0.5666997682886462,0.44639901640894697,0.0,1.0,0.9999999999999999,0.4666666666666667
"Dec 16, 2019",12:00 AM,29.46,0.32,0.0,0,12,16,0.5649501111268739,0.427152787629451,0.0,0.0,0.9999999999999999,0.5
"Dec 16, 2019",1:00 AM,30.18,1.52,0.0,1,12,16,0.56835484938762,0.4328273513973614,0.0,0.043478260869565216,0.9999999999999999,0.5
"Dec 16, 2019",2:00 AM,30.91,2.3,0.0,2,12,16,0.5718068756797655,0.4365158178465031,0.0,0.08695652173913043,0.9999999999999999,0.5
"Dec 16, 2019",3:00 AM,29.49,3.9,0.0,3,12,16,0.5650919752210716,0.44408190287038357,0.0,0.13043478260869565,0.9999999999999999,0.5
"Dec 16, 2019",4:00 AM,29.19,2.2,0.0,4,12,16,0.563673334279094,0.43604293753251055,0.0,0.17391304347826086,0.9999999999999999,0.5
"Dec 16, 2019",5:00 AM,31.77,0.97,0.0,5,12,16,0.5758736463801013,0.4302265096704025,0.0,0.21739130434782608,0.9999999999999999,0.5
"Dec 16, 2019",6:00 AM,38.87,-5.12,0.0,6,12,16,0.6094481486735708,0.4014280985482575,0.0,0.2608695652173913,0.9999999999999999,0.5
"Dec 16, 2019",7:00 AM,50.01,-4.95,0.0,7,12,16,0.6621270156523384,0.40223199508204477,0.0,0.30434782608695654,0.9999999999999999,0.5
"Dec 16, 2019",8:00 AM,44.74,-0.07,0.01,8,12,16,0.6372062231049322,0.4253085544048802,0.012345679012345678,0.34782608695652173,0.9999999999999999,0.5
"Dec 16, 2019",9:00 AM,42.0,0.1,0.17,9,12,16,0.624249302501537,0.42611245093866745,0.20987654320987656,0.3913043478260869,0.9999999999999999,0.5
"Dec 16, 2019",10:00 AM,41.2,-0.94,0.39,10,12,16,0.6204662599895967,0.42119449567314515,0.48148148148148145,0.43478260869565216,0.9999999999999999,0.5
"Dec 16, 2019",11:00 AM,41.84,8.47,0.46,11,12,16,0.6234926939991489,0.4656925332198421,0.5679012345679012,0.4782608695652174,0.9999999999999999,0.5
"Dec 16, 2019",12:00 PM,42.11,5.83,0.44,12,12,16,0.6247694708469287,0.45320849293043936,0.5432098765432098,0.5217391304347826,0.9999999999999999,0.5
"Dec 16, 2019",1:00 PM,44.72,5.29,0.38,13,12,16,0.6371116470421336,0.4506549392348797,0.4691358024691358,0.5652173913043478,0.9999999999999999,0.5
"Dec 16, 2019",2:00 PM,46.03,10.01,0.18,14,12,16,0.6433063791554359,0.47297489005532706,0.2222222222222222,0.6086956521739131,0.9999999999999999,0.5
"Dec 16, 2019",3:00 PM,47.34,20.82,0.04,15,12,16,0.649501111268738,0.5240932519979193,0.04938271604938271,0.6521739130434783,0.9999999999999999,0.5
"Dec 16, 2019",4:00 PM,50.0,27.18,0.0,16,12,16,0.6620797276209391,0.5541684399678442,0.0,0.6956521739130435,0.9999999999999999,0.5
"Dec 16, 2019",5:00 PM,52.01,33.51,0.0,17,12,16,0.671584621932189,0.5841017638435713,0.0,0.7391304347826086,0.9999999999999999,0.5
"Dec 16, 2019",6:00 PM,51.96,31.36,0.0,18,12,16,0.6713481817751927,0.5739348370927319,0.0,0.7826086956521738,0.9999999999999999,0.5
"Dec 16, 2019",7:00 PM,48.61,35.63,0.0,19,12,16,0.6555066912564431,0.5941268265002129,0.0,0.8260869565217391,0.9999999999999999,0.5
"Dec 16, 2019",8:00 PM,43.5,34.29,0.0,20,12,16,0.6313425072114248,0.5877902302927129,0.0,0.8695652173913043,0.9999999999999999,0.5
"Dec 16, 2019",9:00 PM,40.1,29.1,0.0,21,12,16,0.6152645765356789,0.5632477419965007,0.0,0.9130434782608695,0.9999999999999999,0.5
"Dec 16, 2019",10:00 PM,38.08,32.8,0.0,22,12,16,0.6057123941930298,0.5807443136142243,0.0,0.9565217391304348,0.9999999999999999,0.5
"Dec 16, 2019",11:00 PM,36.0,29.83,0.0,23,12,16,0.5958764836619852,0.5666997682886462,0.0,1.0,0.9999999999999999,0.5
"Dec 17, 2019",12:00 AM,32.71,29.46,0.0,0,12,17,0.580318721331631,0.5649501111268739,0.0,0.0,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",1:00 AM,31.9,30.18,0.0,1,12,17,0.5764883907882915,0.56835484938762,0.0,0.043478260869565216,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",2:00 AM,30.5,30.91,0.0,2,12,17,0.5698680663923962,0.5718068756797655,0.0,0.08695652173913043,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",3:00 AM,29.19,29.49,0.0,3,12,17,0.563673334279094,0.5650919752210716,0.0,0.13043478260869565,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",4:00 AM,29.4,29.19,0.0,4,12,17,0.5646663829384784,0.563673334279094,0.0,0.17391304347826086,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",5:00 AM,31.25,31.77,0.0,5,12,17,0.57341466874734,0.5758736463801013,0.0,0.21739130434782608,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",6:00 AM,35.74,38.87,0.0,6,12,17,0.5946469948456047,0.6094481486735708,0.0,0.2608695652173913,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",7:00 AM,44.17,50.01,0.0,7,12,17,0.6345108053151748,0.6621270156523384,0.0,0.30434782608695654,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",8:00 AM,49.5,44.74,0.04,8,12,17,0.6597153260509765,0.6372062231049322,0.04938271604938271,0.34782608695652173,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",9:00 AM,42.35,42.0,0.14,9,12,17,0.6259043836005108,0.624249302501537,0.17283950617283952,0.3913043478260869,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",10:00 AM,40.15,41.2,0.2,10,12,17,0.6155010166926751,0.6204662599895967,0.24691358024691357,0.43478260869565216,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",11:00 AM,38.23,41.84,0.23,11,12,17,0.6064217146640186,0.6234926939991489,0.2839506172839506,0.4782608695652174,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",12:00 PM,38.88,42.11,0.24,12,12,17,0.6094954367049701,0.6247694708469287,0.2962962962962963,0.5217391304347826,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",1:00 PM,39.05,44.72,0.28,13,12,17,0.6102993332387573,0.6371116470421336,0.34567901234567905,0.5652173913043478,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",2:00 PM,39.6,46.03,0.3,14,12,17,0.6129001749657162,0.6433063791554359,0.37037037037037035,0.6086956521739131,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",3:00 PM,42.52,47.34,0.13,15,12,17,0.626708280134298,0.649501111268738,0.16049382716049382,0.6521739130434783,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",4:00 PM,42.57,50.0,0.0,16,12,17,0.6269447202912943,0.6620797276209391,0.0,0.6956521739130435,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",5:00 PM,42.83,52.01,0.0,17,12,17,0.628174209107675,0.671584621932189,0.0,0.7391304347826086,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",6:00 PM,38.79,51.96,0.0,18,12,17,0.6090698444223768,0.6713481817751927,0.0,0.7826086956521738,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",7:00 PM,36.74,48.61,0.0,19,12,17,0.5993757979855299,0.6555066912564431,0.0,0.8260869565217391,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",8:00 PM,33.99,43.5,0.0,20,12,17,0.5863715893507354,0.6313425072114248,0.0,0.8695652173913043,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",9:00 PM,32.69,40.1,0.0,21,12,17,0.5802241452688325,0.6152645765356789,0.0,0.9130434782608695,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",10:00 PM,30.28,38.08,0.0,22,12,17,0.5688277297016125,0.6057123941930298,0.0,0.9565217391304348,0.9999999999999999,0.5333333333333333
"Dec 17, 2019",11:00 PM,28.15,36.0,0.0,23,12,17,0.5587553790135718,0.5958764836619852,0.0,1.0,0.9999999999999999,0.5333333333333333
"Dec 18, 2019",12:00 AM,21.95,32.71,0.0,0,12,18,0.529436799546035,0.580318721331631,0.0,0.0,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",1:00 AM,25.39,31.9,0.0,1,12,18,0.5457038823473779,0.5764883907882915,0.0,0.043478260869565216,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",2:00 AM,26.35,30.5,0.0,2,12,18,0.5502435333617062,0.5698680663923962,0.0,0.08695652173913043,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",3:00 AM,26.04,29.19,0.0,3,12,18,0.5487776043883293,0.563673334279094,0.0,0.13043478260869565,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",4:00 AM,28.39,29.4,0.0,4,12,18,0.5598902917671538,0.5646663829384784,0.0,0.17391304347826086,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",5:00 AM,30.19,31.25,0.0,5,12,18,0.5684021374190193,0.57341466874734,0.0,0.21739130434782608,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",6:00 AM,36.19,35.74,0.0,6,12,18,0.596774956258571,0.5946469948456047,0.0,0.2608695652173913,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",7:00 AM,42.05,44.17,0.0,7,12,18,0.6244857426585332,0.6345108053151748,0.0,0.30434782608695654,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",8:00 AM,47.45,49.5,0.0,8,12,18,0.6500212796141297,0.6597153260509765,0.0,0.34782608695652173,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",9:00 AM,45.71,42.35,0.04,9,12,18,0.6417931621506597,0.6259043836005108,0.04938271604938271,0.3913043478260869,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",10:00 AM,44.48,40.15,0.11,10,12,18,0.6359767342885516,0.6155010166926751,0.13580246913580246,0.43478260869565216,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",11:00 AM,48.14,38.23,0.22,11,12,18,0.6532841537806782,0.6064217146640186,0.2716049382716049,0.4782608695652174,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",12:00 PM,46.45,38.88,0.29,12,12,18,0.6452924764742045,0.6094954367049701,0.35802469135802467,0.5217391304347826,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",1:00 PM,46.79,39.05,0.29,13,12,18,0.646900269541779,0.6102993332387573,0.35802469135802467,0.5652173913043478,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",2:00 PM,47.85,39.6,0.21,14,12,18,0.6519128008700998,0.6129001749657162,0.25925925925925924,0.6086956521739131,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",3:00 PM,47.9,42.52,0.07,15,12,18,0.6521492410270961,0.626708280134298,0.08641975308641976,0.6521739130434783,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",4:00 PM,51.0,42.57,0.0,16,12,18,0.6668085307608644,0.6269447202912943,0.0,0.6956521739130435,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",5:00 PM,54.19,42.83,0.0,17,12,18,0.6818934127772261,0.628174209107675,0.0,0.7391304347826086,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",6:00 PM,51.0,38.79,0.0,18,12,18,0.6668085307608644,0.6090698444223768,0.0,0.7826086956521738,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",7:00 PM,46.3,36.74,0.0,19,12,18,0.6445831560032156,0.5993757979855299,0.0,0.8260869565217391,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",8:00 PM,43.85,33.99,0.0,20,12,18,0.6329975883103987,0.5863715893507354,0.0,0.8695652173913043,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",9:00 PM,39.15,32.69,0.0,21,12,18,0.6107722135527498,0.5802241452688325,0.0,0.9130434782608695,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",10:00 PM,35.9,30.28,0.0,22,12,18,0.5954036033479927,0.5688277297016125,0.0,0.9565217391304348,0.9999999999999999,0.5666666666666667
"Dec 18, 2019",11:00 PM,32.19,28.15,0.0,23,12,18,0.5778597436988698,0.5587553790135718,0.0,1.0,0.9999999999999999,0.5666666666666667
"Dec 19, 2019",12:00 AM,29.08,21.95,0.0,0,12,19,0.5631531659337022,0.529436799546035,0.0,0.0,0.9999999999999999,0.6
"Dec 19, 2019",1:00 AM,26.41,25.39,0.0,1,12,19,0.5505272615501017,0.5457038823473779,0.0,0.043478260869565216,0.9999999999999999,0.6
"Dec 19, 2019",2:00 AM,26.72,26.35,0.0,2,12,19,0.5519931905234785,0.5502435333617062,0.0,0.08695652173913043,0.9999999999999999,0.6
