Date,Time of day,act_price,fore_gen,fore_price,hour,month,day,weekday,week,map_ap,map_fp
"26-Sep, 2018",4:00 AM,32.1,0,39.57679658,4,9,26,3,39,0.66,0.7
"26-Sep, 2018",5:00 AM,43.01,0,37.48734481,5,9,26,3,39,0.72,0.69
"26-Sep, 2018",6:00 AM,57.08,0.02,51.3187918,6,9,26,3,39,0.79,0.76
"26-Sep, 2018",7:00 AM,64.3,0.18,63.14544112,7,9,26,3,39,0.82,0.82
"26-Sep, 2018",8:00 AM,62.98,0.36,63.81463194,8,9,26,3,39,0.81,0.82
"26-Sep, 2018",9:00 AM,52.92,0.52,48.24419855,9,9,26,3,39,0.76,0.74
"26-Sep, 2018",10:00 AM,46.11,0.68,42.20870796,10,9,26,3,39,0.73,0.71
"26-Sep, 2018",11:00 AM,38.05,0.74,38.52027637,11,9,26,3,39,0.69,0.69
"26-Sep, 2018",12:00 PM,32.94,0.73,30.43578188,12,9,26,3,39,0.66,0.65
"26-Sep, 2018",1:00 PM,31.98,0.53,30.95991442,13,9,26,3,39,0.66,0.65
"26-Sep, 2018",2:00 PM,30.82,0.3,24.83729325,14,9,26,3,39,0.65,0.62
"26-Sep, 2018",3:00 PM,34.78,0.29,40.20507527,15,9,26,3,39,0.67,0.7
"26-Sep, 2018",4:00 PM,37.75,0.23,41.95481978,16,9,26,3,39,0.69,0.71
"26-Sep, 2018",5:00 PM,52.09,0.03,57.09424178,17,9,26,3,39,0.76,0.79
"26-Sep, 2018",6:00 PM,64.9,0,70.75911843,18,9,26,3,39,0.82,0.85
"26-Sep, 2018",7:00 PM,69,0,74.13402171,19,9,26,3,39,0.85,0.87
"26-Sep, 2018",8:00 PM,59.18,0,66.23377562,20,9,26,3,39,0.8,0.83
"26-Sep, 2018",9:00 PM,48.08,0,42.5221473,21,9,26,3,39,0.74,0.71
"26-Sep, 2018",10:00 PM,43.08,0,43.9253106,22,9,26,3,39,0.72,0.72
"26-Sep, 2018",11:00 PM,37.84,0,34.28357552,23,9,26,3,39,0.69,0.67
"27-Sep, 2018",12:00 AM,32.99,0,31.81776834,0,9,27,4,39,0.66,0.66
"27-Sep, 2018",1:00 AM,32.47,0,27.8816104,1,9,27,4,39,0.66,0.64
"27-Sep, 2018",2:00 AM,38.04,0,42.86915977,2,9,27,4,39,0.69,0.71
"27-Sep, 2018",3:00 AM,38.05,0,42.9916654,3,9,27,4,39,0.69,0.71
"27-Sep, 2018",4:00 AM,38.03,0,33.392548,4,9,27,4,39,0.69,0.67
"27-Sep, 2018",5:00 AM,47.09,0,56.64109536,5,9,27,4,39,0.74,0.78
"27-Sep, 2018",6:00 AM,66.4,0.02,69.73517902,6,9,27,4,39,0.83,0.85
"27-Sep, 2018",7:00 AM,73.97,0.2,80.25650927,7,9,27,4,39,0.87,0.9
"27-Sep, 2018",8:00 AM,71.82,0.4,75.1364871,8,9,27,4,39,0.86,0.88
"27-Sep, 2018",9:00 AM,64.96,0.55,56.93552526,9,9,27,4,39,0.82,0.78
"27-Sep, 2018",10:00 AM,59.93,0.65,55.90208199,10,9,27,4,39,0.8,0.78
"27-Sep, 2018",11:00 AM,54.57,0.7,49.55433905,11,9,27,4,39,0.77,0.75
"27-Sep, 2018",12:00 PM,47.05,0.71,42.98806542,12,9,27,4,39,0.74,0.71
"27-Sep, 2018",1:00 PM,44.37,0.67,46.8489967,13,9,27,4,39,0.72,0.73
"27-Sep, 2018",2:00 PM,46.3,0.58,46.34329862,14,9,27,4,39,0.73,0.73
"27-Sep, 2018",3:00 PM,46.19,0.44,48.03969286,15,9,27,4,39,0.73,0.74
"27-Sep, 2018",4:00 PM,53.91,0.26,50.16394575,16,9,27,4,39,0.77,0.75
"27-Sep, 2018",5:00 PM,62.85,0.07,55.59062102,17,9,27,4,39,0.81,0.78
"27-Sep, 2018",6:00 PM,73.04,0,71.80324876,18,9,27,4,39,0.87,0.86
"27-Sep, 2018",7:00 PM,78.26,0,73.93894016,19,9,27,4,39,0.89,0.87
"27-Sep, 2018",8:00 PM,71.96,0,73.87863416,20,9,27,4,39,0.86,0.87
"27-Sep, 2018",9:00 PM,59.97,0,55.17308183,21,9,27,4,39,0.8,0.78
"27-Sep, 2018",10:00 PM,47.58,0,41.87250695,22,9,27,4,39,0.74,0.71
"27-Sep, 2018",11:00 PM,43.54,0,44.80182664,23,9,27,4,39,0.72,0.72
"28-Sep, 2018",12:00 AM,42.92,0,41.24653158,0,9,28,5,39,0.71,0.71
"28-Sep, 2018",1:00 AM,43.18,0,39.24200064,1,9,28,5,39,0.72,0.7
"28-Sep, 2018",2:00 AM,42.98,0,41.82128756,2,9,28,5,39,0.71,0.71
"28-Sep, 2018",3:00 AM,42.96,0,36.91714194,3,9,28,5,39,0.71,0.68
"28-Sep, 2018",4:00 AM,44.52,0,44.7597839,4,9,28,5,39,0.72,0.72
"28-Sep, 2018",5:00 AM,44.01,0,37.20509391,5,9,28,5,39,0.72,0.69
"28-Sep, 2018",6:00 AM,63.13,0.01,64.8522442,6,9,28,5,39,0.82,0.82
"28-Sep, 2018",7:00 AM,72.37,0.18,87.23729517,7,9,28,5,39,0.86,0.94
"28-Sep, 2018",8:00 AM,76.97,0.38,76.84671483,8,9,28,5,39,0.88,0.88
"28-Sep, 2018",9:00 AM,68.96,0.53,70.45200475,9,9,28,5,39,0.84,0.85
"28-Sep, 2018",10:00 AM,58.18,0.64,62.40465933,10,9,28,5,39,0.79,0.81
"28-Sep, 2018",11:00 AM,51.96,0.69,49.31473388,11,9,28,5,39,0.76,0.75
"28-Sep, 2018",12:00 PM,48.02,0.69,42.0854153,12,9,28,5,39,0.74,0.71
"28-Sep, 2018",1:00 PM,43.28,0.65,43.08298911,13,9,28,5,39,0.72,0.72
"28-Sep, 2018",2:00 PM,43.01,0.56,47.21619656,14,9,28,5,39,0.72,0.74
"28-Sep, 2018",3:00 PM,43.07,0.42,45.22756359,15,9,28,5,39,0.72,0.73
"28-Sep, 2018",4:00 PM,39.44,0.24,37.02758005,16,9,28,5,39,0.7,0.69
"28-Sep, 2018",5:00 PM,48.37,0.05,50.41982229,17,9,28,5,39,0.74,0.75
"28-Sep, 2018",6:00 PM,59.92,0,51.80284272,18,9,28,5,39,0.8,0.76
"28-Sep, 2018",7:00 PM,65.62,0,74.19385084,19,9,28,5,39,0.83,0.87
"28-Sep, 2018",8:00 PM,60.46,0,51.77263748,20,9,28,5,39,0.8,0.76
"28-Sep, 2018",9:00 PM,52.92,0,53.8801508,21,9,28,5,39,0.76,0.77
"28-Sep, 2018",10:00 PM,45.68,0,48.39944524,22,9,28,5,39,0.73,0.74
"28-Sep, 2018",11:00 PM,45.3,0,35.58358927,23,9,28,5,39,0.73,0.68
"29-Sep, 2018",12:00 AM,43.97,0,47.59598444,0,9,29,6,39,0.72,0.74
"29-Sep, 2018",1:00 AM,43.5,0,39.15951703,1,9,29,6,39,0.72,0.7
"29-Sep, 2018",2:00 AM,43.52,0,59.55807248,2,9,29,6,39,0.72,0.8
"29-Sep, 2018",3:00 AM,43.51,0,50.70957984,3,9,29,6,39,0.72,0.75
"29-Sep, 2018",4:00 AM,43.54,0,46.6688164,4,9,29,6,39,0.72,0.73
"29-Sep, 2018",5:00 AM,46.39,0,46.18565052,5,9,29,6,39,0.73,0.73
"29-Sep, 2018",6:00 AM,54.4,0.01,52.68249408,6,9,29,6,39,0.77,0.76
"29-Sep, 2018",7:00 AM,55.38,0.19,53.94286488,7,9,29,6,39,0.78,0.77
"29-Sep, 2018",8:00 AM,59.9,0.4,71.34742859,8,9,29,6,39,0.8,0.86
"29-Sep, 2018",9:00 AM,54.94,0.57,55.33527603,9,9,29,6,39,0.77,0.78
"29-Sep, 2018",10:00 AM,43.56,0.68,54.84536274,10,9,29,6,39,0.72,0.77
"29-Sep, 2018",11:00 AM,40.29,0.74,43.36829762,11,9,29,6,39,0.7,0.72
"29-Sep, 2018",12:00 PM,36.1,0.74,34.86544546,12,9,29,6,39,0.68,0.67
"29-Sep, 2018",1:00 PM,32.84,0.7,33.507965,13,9,29,6,39,0.66,0.67
"29-Sep, 2018",2:00 PM,27.26,0.61,18.50441657,14,9,29,6,39,0.64,0.59
"29-Sep, 2018",3:00 PM,33.36,0.46,30.85621878,15,9,29,6,39,0.67,0.65
"29-Sep, 2018",4:00 PM,36.57,0.27,35.2339104,16,9,29,6,39,0.68,0.68
"29-Sep, 2018",5:00 PM,52.64,0.07,57.98270937,17,9,29,6,39,0.76,0.79
"29-Sep, 2018",6:00 PM,60.04,0,60.22285891,18,9,29,6,39,0.8,0.8
"29-Sep, 2018",7:00 PM,68.91,0,70.78459861,19,9,29,6,39,0.84,0.85
"29-Sep, 2018",8:00 PM,59.91,0,56.64257426,20,9,29,6,39,0.8,0.78
"29-Sep, 2018",9:00 PM,54.58,0,44.18483642,21,9,29,6,39,0.77,0.72
"29-Sep, 2018",10:00 PM,47.72,0,41.59721929,22,9,29,6,39,0.74,0.71
"29-Sep, 2018",11:00 PM,32.93,0,27.47349444,23,9,29,6,39,0.66,0.64
"30-Sep, 2018",12:00 AM,36.19,0,30.62171711,0,9,30,0,39,0.68,0.65
"30-Sep, 2018",1:00 AM,24.98,0,27.75050668,1,9,30,0,39,0.62,0.64
"30-Sep, 2018",2:00 AM,27.98,0,17.88277968,2,9,30,0,39,0.64,0.59
"30-Sep, 2018",3:00 AM,28.78,0,29.96625826,3,9,30,0,39,0.64,0.65
"30-Sep, 2018",4:00 AM,27.95,0,27.65031336,4,9,30,0,39,0.64,0.64
"30-Sep, 2018",5:00 AM,27.18,0,22.07083836,5,9,30,0,39,0.64,0.61
"30-Sep, 2018",6:00 AM,34.18,0.01,36.5511383,6,9,30,0,39,0.67,0.68
"30-Sep, 2018",7:00 AM,40.02,0.2,42.55516799,7,9,30,0,39,0.7,0.71
"30-Sep, 2018",8:00 AM,36.53,0.42,30.20143608,8,9,30,0,39,0.68,0.65
"30-Sep, 2018",9:00 AM,37.63,0.58,32.69958318,9,9,30,0,39,0.69,0.66
"30-Sep, 2018",10:00 AM,32.06,0.68,21.88190005,10,9,30,0,39,0.66,0.61
"30-Sep, 2018",11:00 AM,31.14,0.73,35.73456222,11,9,30,0,39,0.66,0.68
"30-Sep, 2018",12:00 PM,30.91,0.73,47.45389116,12,9,30,0,39,0.65,0.74
"30-Sep, 2018",1:00 PM,29.32,0.69,44.1040671,13,9,30,0,39,0.65,0.72
"30-Sep, 2018",2:00 PM,26.73,0.59,27.09359552,14,9,30,0,39,0.63,0.64
"30-Sep, 2018",3:00 PM,33.92,0.45,32.64315106,15,9,30,0,39,0.67,0.66
"30-Sep, 2018",4:00 PM,39.12,0.26,38.9310564,16,9,30,0,39,0.7,0.69
"30-Sep, 2018",5:00 PM,55.8,0.05,61.86300103,17,9,30,0,39,0.78,0.81
"30-Sep, 2018",6:00 PM,64.62,0,62.23859449,18,9,30,0,39,0.82,0.81
"30-Sep, 2018",7:00 PM,74.21,0,76.03488208,19,9,30,0,39,0.87,0.88
"30-Sep, 2018",8:00 PM,71.31,0,66.95704076,20,9,30,0,39,0.86,0.83
"30-Sep, 2018",9:00 PM,65.31,0,63.20675547,21,9,30,0,39,0.83,0.82
"30-Sep, 2018",10:00 PM,65.08,0,58.55301272,22,9,30,0,39,0.83,0.79
"30-Sep, 2018",11:00 PM,60.87,0,63.66036201,23,9,30,0,39,0.8,0.82
"1-Oct, 2018",12:00 AM,59.53,0,52.09183578,0,10,1,1,40,0.8,0.76
"1-Oct, 2018",1:00 AM,56.1,0,56.55474528,1,10,1,1,40,0.78,0.78
"1-Oct, 2018",2:00 AM,51.41,0,52.14560356,2,10,1,1,40,0.76,0.76
"1-Oct, 2018",3:00 AM,47.38,0,53.37591707,3,10,1,1,40,0.74,0.77
"1-Oct, 2018",4:00 AM,47.59,0,50.41760652,4,10,1,1,40,0.74,0.75
"1-Oct, 2018",5:00 AM,51.61,0,50.64223795,5,10,1,1,40,0.76,0.75
"1-Oct, 2018",6:00 AM,69.13,0,72.89187845,6,10,1,1,40,0.85,0.86
"1-Oct, 2018",7:00 AM,77.32,0.01,89.03518627,7,10,1,1,40,0.89,0.95
"1-Oct, 2018",8:00 AM,84.97,0.04,88.20628963,8,10,1,1,40,0.92,0.94
"1-Oct, 2018",9:00 AM,79.56,0.09,79.21325593,9,10,1,1,40,0.9,0.9
"1-Oct, 2018",10:00 AM,73.7,0.16,58.2584644,10,10,1,1,40,0.87,0.79
"1-Oct, 2018",11:00 AM,71.63,0.24,72.58318143,11,10,1,1,40,0.86,0.86
"1-Oct, 2018",12:00 PM,63.15,0.31,66.72281483,12,10,1,1,40,0.82,0.83
"1-Oct, 2018",1:00 PM,60.24,0.31,62.91060188,13,10,1,1,40,0.8,0.81
"1-Oct, 2018",2:00 PM,56.18,0.25,63.24880278,14,10,1,1,40,0.78,0.82
"1-Oct, 2018",3:00 PM,53,0.16,47.79339969,15,10,1,1,40,0.77,0.74
"1-Oct, 2018",4:00 PM,53.37,0.06,47.10192529,16,10,1,1,40,0.77,0.74
"1-Oct, 2018",5:00 PM,60.42,0.01,60.35099317,17,10,1,1,40,0.8,0.8
"1-Oct, 2018",6:00 PM,69.93,0,69.47282479,18,10,1,1,40,0.85,0.85
"1-Oct, 2018",7:00 PM,75,0,85.73681647,19,10,1,1,40,0.88,0.93
"1-Oct, 2018",8:00 PM,65.83,0,61.0795864,20,10,1,1,40,0.83,0.81
"1-Oct, 2018",9:00 PM,53.86,0,60.06771139,21,10,1,1,40,0.77,0.8
"1-Oct, 2018",10:00 PM,46.46,0,42.14770391,22,10,1,1,40,0.73,0.71
"1-Oct, 2018",11:00 PM,42.5,0,40.61422516,23,10,1,1,40,0.71,0.7
"2-Oct, 2018",12:00 AM,45.1,0,41.49279758,0,10,2,2,40,0.73,0.71
"2-Oct, 2018",1:00 AM,44.1,0,46.595709,1,10,2,2,40,0.72,0.73
"2-Oct, 2018",2:00 AM,44.06,0,50.75660328,2,10,2,2,40,0.72,0.75
"2-Oct, 2018",3:00 AM,43.77,0,41.55472036,3,10,2,2,40,0.72,0.71
"2-Oct, 2018",4:00 AM,44.29,0,40.48471684,4,10,2,2,40,0.72,0.7
"2-Oct, 2018",5:00 AM,48.13,0,40.57669512,5,10,2,2,40,0.74,0.7
"2-Oct, 2018",6:00 AM,57.7,0,60.03555393,6,10,2,2,40,0.79,0.8
"2-Oct, 2018",7:00 AM,68.21,0.04,74.00384937,7,10,2,2,40,0.84,0.87
"2-Oct, 2018",8:00 AM,70.36,0.19,82.59037813,8,10,2,2,40,0.85,0.91
"2-Oct, 2018",9:00 AM,54.53,0.4,58.63659247,9,10,2,2,40,0.77,0.79
"2-Oct, 2018",10:00 AM,48.49,0.55,42.0606518,10,10,2,2,40,0.74,0.71
"2-Oct, 2018",11:00 AM,46.19,0.55,39.878659,11,10,2,2,40,0.73,0.7
"2-Oct, 2018",12:00 PM,44.15,0.49,41.50567572,12,10,2,2,40,0.72,0.71
"2-Oct, 2018",1:00 PM,30.79,0.42,34.37293329,13,10,2,2,40,0.65,0.67
"2-Oct, 2018",2:00 PM,27.75,0.43,26.12923949,14,10,2,2,40,0.64,0.63
"2-Oct, 2018",3:00 PM,30.74,0.24,26.42607829,15,10,2,2,40,0.65,0.63
"2-Oct, 2018",4:00 PM,26.77,0.07,25.91231098,16,10,2,2,40,0.63,0.63
"2-Oct, 2018",5:00 PM,38.68,0.01,42.71038385,17,10,2,2,40,0.69,0.71
"2-Oct, 2018",6:00 PM,48.52,0,44.76415027,18,10,2,2,40,0.74,0.72
"2-Oct, 2018",7:00 PM,49.03,0,45.57332829,19,10,2,2,40,0.75,0.73
"2-Oct, 2018",8:00 PM,45.43,0,47.70560709,20,10,2,2,40,0.73,0.74
"2-Oct, 2018",9:00 PM,32.04,0,37.16717827,21,10,2,2,40,0.66,0.69
"2-Oct, 2018",10:00 PM,26.22,0,28.67790574,22,10,2,2,40,0.63,0.64
"2-Oct, 2018",11:00 PM,1.08,0,9.75635173,23,10,2,2,40,0.51,0.55
"3-Oct, 2018",12:00 AM,2.13,0,3.09112203,0,10,3,3,40,0.51,0.52
"3-Oct, 2018",1:00 AM,0.1,0,-2.159662697,1,10,3,3,40,0.5,0.49
"3-Oct, 2018",2:00 AM,0.05,0,5.775217015,2,10,3,3,40,0.5,0.53
"3-Oct, 2018",3:00 AM,0.07,0,0.121469448,3,10,3,3,40,0.5,0.5
"3-Oct, 2018",4:00 AM,-0.08,0,-1.054896583,4,10,3,3,40,0.5,0.49
"3-Oct, 2018",5:00 AM,-0.09,0,1.907729208,5,10,3,3,40,0.5,0.51
"3-Oct, 2018",6:00 AM,-4.97,0,-9.056046885,6,10,3,3,40,0.48,0.45
"3-Oct, 2018",7:00 AM,-0.06,0.01,-2.585458109,7,10,3,3,40,0.5,0.49
"3-Oct, 2018",8:00 AM,0.7,0.03,-2.973405853,8,10,3,3,40,0.5,0.49
"3-Oct, 2018",9:00 AM,0.91,0.07,1.63798658,9,10,3,3,40,0.5,0.51
"3-Oct, 2018",10:00 AM,-0.03,0.2,6.95139232,10,10,3,3,40,0.5,0.53
"3-Oct, 2018",11:00 AM,0.03,0.47,3.222348179,11,10,3,3,40,0.5,0.52
"3-Oct, 2018",12:00 PM,-0.04,0.61,-7.532003237,12,10,3,3,40,0.5,0.46
"3-Oct, 2018",1:00 PM,0,0.62,-7.575793663,13,10,3,3,40,0.5,0.46
"3-Oct, 2018",2:00 PM,0.03,0.55,3.977808041,14,10,3,3,40,0.5,0.52
"3-Oct, 2018",3:00 PM,5.75,0.4,10.71928031,15,10,3,3,40,0.53,0.55
"3-Oct, 2018",4:00 PM,20.28,0.18,22.03087504,16,10,3,3,40,0.6,0.61
"3-Oct, 2018",5:00 PM,43.2,0.02,48.92701345,17,10,3,3,40,0.72,0.74
"3-Oct, 2018",6:00 PM,63.23,0,62.86412145,18,10,3,3,40,0.82,0.81
"3-Oct, 2018",7:00 PM,71.44,0,74.63542218,19,10,3,3,40,0.86,0.87
"3-Oct, 2018",8:00 PM,67.95,0,80.99281971,20,10,3,3,40,0.84,0.9
"3-Oct, 2018",9:00 PM,56.88,0,58.77220035,21,10,3,3,40,0.78,0.79
"3-Oct, 2018",10:00 PM,62.85,0,61.28238554,22,10,3,3,40,0.81,0.81
"3-Oct, 2018",11:00 PM,48.72,0,55.81900541,23,10,3,3,40,0.74,0.78
"4-Oct, 2018",12:00 AM,53.24,0,43.90082777,0,10,4,4,40,0.77,0.72
"4-Oct, 2018",1:00 AM,46.1,0,48.06502365,1,10,4,4,40,0.73,0.74
"4-Oct, 2018",2:00 AM,45.6,0,40.63666137,2,10,4,4,40,0.73,0.7
"4-Oct, 2018",3:00 AM,46.88,0,49.55233233,3,10,4,4,40,0.73,0.75
"4-Oct, 2018",4:00 AM,47.53,0,46.07131503,4,10,4,4,40,0.74,0.73
"4-Oct, 2018",5:00 AM,50.88,0,52.28263992,5,10,4,4,40,0.75,0.76
"4-Oct, 2018",6:00 AM,74.69,0,75.86315519,6,10,4,4,40,0.87,0.88
"4-Oct, 2018",7:00 AM,80.15,0.16,77.60953477,7,10,4,4,40,0.9,0.89
"4-Oct, 2018",8:00 AM,81,0.37,71.917433,8,10,4,4,40,0.91,0.86
"4-Oct, 2018",9:00 AM,82.09,0.54,89.01689441,9,10,4,4,40,0.91,0.95
"4-Oct, 2018",10:00 AM,78.96,0.65,79.63147319,10,10,4,4,40,0.89,0.9
"4-Oct, 2018",11:00 AM,75.34,0.7,66.4296793,11,10,4,4,40,0.88,0.83
"4-Oct, 2018",12:00 PM,63.05,0.71,59.64505692,12,10,4,4,40,0.82,0.8
"4-Oct, 2018",1:00 PM,54.49,0.67,58.95453214,13,10,4,4,40,0.77,0.79
"4-Oct, 2018",2:00 PM,54.4,0.57,46.96384227,14,10,4,4,40,0.77,0.73
"4-Oct, 2018",3:00 PM,57.61,0.43,67.92294298,15,10,4,4,40,0.79,0.84
"4-Oct, 2018",4:00 PM,66.96,0.24,56.66862744,16,10,4,4,40,0.83,0.78
"4-Oct, 2018",5:00 PM,77.23,0.04,67.65082057,17,10,4,4,40,0.89,0.84
"4-Oct, 2018",6:00 PM,80.25,0,81.36599452,18,10,4,4,40,0.9,0.91
"4-Oct, 2018",7:00 PM,88.08,0,97.80506089,19,10,4,4,40,0.94,0.99
"4-Oct, 2018",8:00 PM,80.67,0,85.75338526,20,10,4,4,40,0.9,0.93
"4-Oct, 2018",9:00 PM,72.22,0,77.23403522,21,10,4,4,40,0.86,0.89
"4-Oct, 2018",10:00 PM,53.98,0,61.71000114,22,10,4,4,40,0.77,0.81
"4-Oct, 2018",11:00 PM,52.25,0,59.74174733,23,10,4,4,40,0.76,0.8
"5-Oct, 2018",12:00 AM,49.57,0,44.20022746,0,10,5,5,40,0.75,0.72
"5-Oct, 2018",1:00 AM,51.16,0,47.71451744,1,10,5,5,40,0.76,0.74
"5-Oct, 2018",2:00 AM,48.91,0,39.80682305,2,10,5,5,40,0.74,0.7
"5-Oct, 2018",3:00 AM,47.36,0,49.5665062,3,10,5,5,40,0.74,0.75
"5-Oct, 2018",4:00 AM,48.28,0,45.76488995,4,10,5,5,40,0.74,0.73
"5-Oct, 2018",5:00 AM,54.18,0,53.53293379,5,10,5,5,40,0.77,0.77
"5-Oct, 2018",6:00 AM,63.62,0,67.71919919,6,10,5,5,40,0.82,0.84
"5-Oct, 2018",7:00 AM,78.87,0.17,74.77003097,7,10,5,5,40,0.89,0.87
"5-Oct, 2018",8:00 AM,79.74,0.38,72.28715157,8,10,5,5,40,0.9,0.86
"5-Oct, 2018",9:00 AM,74.5,0.55,80.06414411,9,10,5,5,40,0.87,0.9
"5-Oct, 2018",10:00 AM,55.42,0.66,62.3980013,10,10,5,5,40,0.78,0.81
"5-Oct, 2018",11:00 AM,50.21,0.71,52.22146445,11,10,5,5,40,0.75,0.76
"5-Oct, 2018",12:00 PM,46.64,0.71,47.48029172,12,10,5,5,40,0.73,0.74
"5-Oct, 2018",1:00 PM,50.72,0.67,44.62639981,13,10,5,5,40,0.75,0.72
"5-Oct, 2018",2:00 PM,48.24,0.58,51.95862576,14,10,5,5,40,0.74,0.76
"5-Oct, 2018",3:00 PM,48.55,0.44,48.96803579,15,10,5,5,40,0.74,0.74
"5-Oct, 2018",4:00 PM,54.98,0.25,48.42501917,16,10,5,5,40,0.77,0.74
"5-Oct, 2018",5:00 PM,74.99,0.04,80.41188018,17,10,5,5,40,0.87,0.9
"5-Oct, 2018",6:00 PM,78.66,0,76.81245098,18,10,5,5,40,0.89,0.88
"5-Oct, 2018",7:00 PM,82.96,0,84.92327531,19,10,5,5,40,0.91,0.92
"5-Oct, 2018",8:00 PM,79.9,0,78.26035781,20,10,5,5,40,0.9,0.89
"5-Oct, 2018",9:00 PM,65.08,0,69.77898596,21,10,5,5,40,0.83,0.85
"5-Oct, 2018",10:00 PM,59.86,0,62.80668226,22,10,5,5,40,0.8,0.81
"5-Oct, 2018",11:00 PM,54.7,0,53.58778664,23,10,5,5,40,0.77,0.77
"6-Oct, 2018",12:00 AM,50.1,0,48.80778517,0,10,6,6,40,0.75,0.74
"6-Oct, 2018",1:00 AM,52.98,0,41.32411637,1,10,6,6,40,0.76,0.71
"6-Oct, 2018",2:00 AM,51.52,0,61.32247931,2,10,6,6,40,0.76,0.81
"6-Oct, 2018",3:00 AM,51,0,55.94332553,3,10,6,6,40,0.76,0.78
"6-Oct, 2018",4:00 AM,50,0,49.95371926,4,10,6,6,40,0.75,0.75
"6-Oct, 2018",5:00 AM,46.91,0,47.18434044,5,10,6,6,40,0.73,0.74
"6-Oct, 2018",6:00 AM,53.03,0,52.95225221,6,10,6,6,40,0.77,0.76
"6-Oct, 2018",7:00 AM,62.37,0.05,55.58290655,7,10,6,6,40,0.81,0.78
"6-Oct, 2018",8:00 AM,63.98,0.19,67.10731109,8,10,6,6,40,0.82,0.84
"6-Oct, 2018",9:00 AM,70.72,0.39,65.81490409,9,10,6,6,40,0.85,0.83
"6-Oct, 2018",10:00 AM,64.79,0.44,66.1293861,10,10,6,6,40,0.82,0.83
"6-Oct, 2018",11:00 AM,59.06,0.5,62.76045869,11,10,6,6,40,0.8,0.81
"6-Oct, 2018",12:00 PM,58,0.53,55.47121987,12,10,6,6,40,0.79,0.78
"6-Oct, 2018",1:00 PM,51.51,0.48,53.92189727,13,10,6,6,40,0.76,0.77
"6-Oct, 2018",2:00 PM,50.2,0.36,57.36214932,14,10,6,6,40,0.75,0.79
"6-Oct, 2018",3:00 PM,49.23,0.17,48.24285816,15,10,6,6,40,0.75,0.74
"6-Oct, 2018",4:00 PM,54.81,0.07,63.73309897,16,10,6,6,40,0.77,0.82
"6-Oct, 2018",5:00 PM,59.93,0.01,63.09451054,17,10,6,6,40,0.8,0.82
"6-Oct, 2018",6:00 PM,72.06,0,63.38738688,18,10,6,6,40,0.86,0.82
"6-Oct, 2018",7:00 PM,82.27,0,88.30505248,19,10,6,6,40,0.91,0.94
"6-Oct, 2018",8:00 PM,70.6,0,63.96951706,20,10,6,6,40,0.85,0.82
"6-Oct, 2018",9:00 PM,61.39,0,61.13534509,21,10,6,6,40,0.81,0.81
"6-Oct, 2018",10:00 PM,57.02,0,51.89418455,22,10,6,6,40,0.79,0.76
"6-Oct, 2018",11:00 PM,46.46,0,45.25032019,23,10,6,6,40,0.73,0.73
"7-Oct, 2018",12:00 AM,50.49,0,51.42483075,0,10,7,0,40,0.75,0.76
"7-Oct, 2018",1:00 AM,47.11,0,46.6792584,1,10,7,0,40,0.74,0.73
"7-Oct, 2018",2:00 AM,45.75,0,53.23055983,2,10,7,0,40,0.73,0.77
"7-Oct, 2018",3:00 AM,43.02,0,47.30907747,3,10,7,0,40,0.72,0.74
"7-Oct, 2018",4:00 AM,42.5,0,38.77311517,4,10,7,0,40,0.71,0.69
"7-Oct, 2018",5:00 AM,43.8,0,42.98019,5,10,7,0,40,0.72,0.71
"7-Oct, 2018",6:00 AM,44.6,0,33.59086474,6,10,7,0,40,0.72,0.67
"7-Oct, 2018",7:00 AM,46.56,0.05,52.66080413,7,10,7,0,40,0.73,0.76
"7-Oct, 2018",8:00 AM,50.71,0.19,42.78748152,8,10,7,0,40,0.75,0.71
"7-Oct, 2018",9:00 AM,55.98,0.39,62.28715391,9,10,7,0,40,0.78,0.81
"7-Oct, 2018",10:00 AM,55.09,0.51,62.03450497,10,10,7,0,40,0.78,0.81
"7-Oct, 2018",11:00 AM,55.13,0.54,50.61951244,11,10,7,0,40,0.78,0.75
"7-Oct, 2018",12:00 PM,54.06,0.51,59.80375957,12,10,7,0,40,0.77,0.8
"7-Oct, 2018",1:00 PM,50.9,0.45,47.64731974,13,10,7,0,40,0.75,0.74
"7-Oct, 2018",2:00 PM,49.91,0.36,53.14462926,14,10,7,0,40,0.75,0.77
"7-Oct, 2018",3:00 PM,49.05,0.22,49.22516618,15,10,7,0,40,0.75,0.75
"7-Oct, 2018",4:00 PM,50.21,0.08,44.42948035,16,10,7,0,40,0.75,0.72
"7-Oct, 2018",5:00 PM,55.48,0.01,46.82088261,17,10,7,0,40,0.78,0.73
"7-Oct, 2018",6:00 PM,70,0,80.35014023,18,10,7,0,40,0.85,0.9
"7-Oct, 2018",7:00 PM,80.94,0,81.8459673,19,10,7,0,40,0.9,0.91
"7-Oct, 2018",8:00 PM,77.07,0,70.49643041,20,10,7,0,40,0.89,0.85
"7-Oct, 2018",9:00 PM,71.47,0,71.9275703,21,10,7,0,40,0.86,0.86
"7-Oct, 2018",10:00 PM,68.3,0,65.41744534,22,10,7,0,40,0.84,0.83
"7-Oct, 2018",11:00 PM,59.91,0,62.13412981,23,10,7,0,40,0.8,0.81
"8-Oct, 2018",12:00 AM,55.59,0,55.43933664,0,10,8,1,41,0.78,0.78
