Date,Time of day,act_price,fore_gen,fore_price,hour,month,day,weekday,week,norm_ap,norm_fg,norm_fp,norm_hh,norm_mm,norm_dd,norm_ww
"1-Jan, 2019",12:00 AM,28.32,0.0,26.773089814872467,0,1,1,2,1,0.5595592755473591,0.0,0.5454593068499811,0.0,0.0,0.0,0.3333333333333333
"1-Jan, 2019",1:00 AM,10.07,0.0,5.2032231516241705,1,1,1,2,1,0.47325861824372256,0.0,0.44749854535436223,0.043478260869565216,0.0,0.0,0.3333333333333333
"1-Jan, 2019",2:00 AM,-4.08,0.0,4.9742237628502135,2,1,1,2,1,0.4063460538137798,0.0,0.4464585317624122,0.08695652173913043,0.0,0.0,0.3333333333333333
"1-Jan, 2019",3:00 AM,-9.91,0.0,-1.4807042920059583,3,1,1,2,1,0.3787771315080154,0.0,0.4171431132887998,0.13043478260869565,0.0,0.0,0.3333333333333333
"1-Jan, 2019",4:00 AM,-7.41,0.0,-5.538412481964423,4,1,1,2,1,0.3905991393578286,0.0,0.3987148035351465,0.17391304347826086,0.0,0.0,0.3333333333333333
"1-Jan, 2019",5:00 AM,-12.55,0.0,-9.719619655427243,5,1,1,2,1,0.36629309121861264,0.0,0.3797256162083074,0.21739130434782608,0.0,0.0,0.3333333333333333
"1-Jan, 2019",6:00 AM,-17.25,0.0,-17.412414229499394,6,1,1,2,1,0.3440677164609638,0.0,0.3447883573800238,0.2608695652173913,0.0,0.0,0.3333333333333333
"1-Jan, 2019",7:00 AM,-15.07,0.0,-12.900867222884562,7,1,1,2,1,0.3543765073060009,0.0,0.36527780162143353,0.30434782608695654,0.0,0.0,0.3333333333333333
"1-Jan, 2019",8:00 AM,-4.93,0.0,2.095065865231513,8,1,1,2,1,0.40232657114484327,0.0,0.4333826743860004,0.34782608695652173,0.0,0.0,0.3333333333333333
"1-Jan, 2019",9:00 AM,-6.33,0.02,-10.66312344333032,9,1,1,2,1,0.3957062467489479,0.024691358024691357,0.375440640738595,0.3913043478260869,0.0,0.0,0.3333333333333333
"1-Jan, 2019",10:00 AM,-4.93,0.05,-3.8721410594300134,10,1,1,2,1,0.40232657114484327,0.06172839506172839,0.4062822688309786,0.43478260869565216,0.0,0.0,0.3333333333333333
"1-Jan, 2019",11:00 AM,0.45,0.06,-2.0013210686102276,11,1,1,2,1,0.42776753203764134,0.07407407407407407,0.4147787029435822,0.4782608695652174,0.0,0.0,0.3333333333333333
"1-Jan, 2019",12:00 PM,0.12,0.06,-5.535617943357959,12,1,1,2,1,0.42620702700146595,0.07407407407407407,0.3987274950892572,0.5217391304347826,0.0,0.0,0.3333333333333333
"1-Jan, 2019",1:00 PM,-0.02,0.07,8.317784587847028,13,1,1,2,1,0.42554499456187644,0.08641975308641976,0.461643501129037,0.5652173913043478,0.0,0.0,0.3333333333333333
"1-Jan, 2019",2:00 PM,0.0,0.04,-8.984386762415653,14,1,1,2,1,0.42563957062467495,0.04938271604938271,0.38306471770580347,0.6086956521739131,0.0,0.0,0.3333333333333333
"1-Jan, 2019",3:00 PM,-0.03,0.0,2.831866761965672,15,1,1,2,1,0.4254977065304772,0.0,0.4367288970605111,0.6521739130434783,0.0,0.0,0.3333333333333333
"1-Jan, 2019",4:00 PM,1.97,0.0,-2.9395721725207116,16,1,1,2,1,0.43495531281032773,0.0,0.4105175828333787,0.6956521739130435,0.0,0.0,0.3333333333333333
"1-Jan, 2019",5:00 PM,9.06,0.0,12.458775150865074,17,1,1,2,1,0.468482527072398,0.0,0.480450042459707,0.7391304347826086,0.0,0.0,0.3333333333333333
"1-Jan, 2019",6:00 PM,0.07,0.0,-0.18303628793163662,18,1,1,2,1,0.4259705868444697,0.0,0.4230365454472941,0.7826086956521738,0.0,0.0,0.3333333333333333
"1-Jan, 2019",7:00 PM,-4.97,0.0,-2.125684290703904,19,1,1,2,1,0.40213741901924627,0.0,0.4142139003822802,0.8260869565217391,0.0,0.0,0.3333333333333333
"1-Jan, 2019",8:00 PM,-6.98,0.0,-7.01268522553619,20,1,1,2,1,0.3926325247079965,0.0,0.3920193110285286,0.8695652173913043,0.0,0.0,0.3333333333333333
"1-Jan, 2019",9:00 PM,-24.93,0.0,-33.59460356019288,21,1,1,2,1,0.3077505083463376,0.0,0.2712960352322016,0.9130434782608695,0.0,0.0,0.3333333333333333
"1-Jan, 2019",10:00 PM,-4.87,0.0,0.7251247338550488,22,1,1,2,1,0.40261029933323883,0.0,0.4271610097587237,0.9565217391304348,0.0,0.0,0.3333333333333333
"1-Jan, 2019",11:00 PM,-28.93,0.0,-29.725251789782764,23,1,1,2,1,0.28883529578663647,0.0,0.28886891372243484,1.0,0.0,0.0,0.3333333333333333
"2-Jan, 2019",12:00 AM,-33.57,0.0,-26.13191137933177,0,1,2,3,1,0.2668936492173831,0.0,0.30518827111190466,0.0,0.0,0.03333333333333333,0.5
"2-Jan, 2019",1:00 AM,-45.92,0.0,-47.677507799710156,1,1,2,3,1,0.20849293043930583,0.0,0.20733773428806226,0.043478260869565216,0.0,0.03333333333333333,0.5
"2-Jan, 2019",2:00 AM,-48.29,0.0,-40.531231644505255,2,1,2,3,1,0.19728566699768293,0.0,0.2397929490073373,0.08695652173913043,0.0,0.03333333333333333,0.5
"2-Jan, 2019",3:00 AM,-44.99,0.0,-40.055335811846966,3,1,2,3,1,0.21289071735943635,0.0,0.24195425667268458,0.13043478260869565,0.0,0.03333333333333333,0.5
"2-Jan, 2019",4:00 AM,-48.93,0.0,-60.127915912840855,4,1,2,3,1,0.19425923298813075,0.0,0.15079350623441312,0.17391304347826086,0.0,0.03333333333333333,0.5
"2-Jan, 2019",5:00 AM,-29.91,0.0,-32.27840444414939,5,1,2,3,1,0.2842010687095097,0.0,0.2772736274769959,0.21739130434782608,0.0,0.03333333333333333,0.5
"2-Jan, 2019",6:00 AM,-0.01,0.0,-5.444315297383283,6,1,2,3,1,0.4255922825932757,0.0,0.3991421511863894,0.2608695652173913,0.0,0.03333333333333333,0.5
"2-Jan, 2019",7:00 AM,37.43,0.0,38.22956671412868,7,1,2,3,1,0.6026386721520783,0.0,0.5974895404452729,0.30434782608695654,0.0,0.03333333333333333,0.5
"2-Jan, 2019",8:00 AM,48.06,0.0,51.55343945427911,8,1,2,3,1,0.6529058495294842,0.0,0.658000657183873,0.34782608695652173,0.0,0.03333333333333333,0.5
"2-Jan, 2019",9:00 AM,50.74,0.06,48.689559553329545,9,1,2,3,1,0.6655790419444839,0.07407407407407407,0.6449941856878286,0.3913043478260869,0.0,0.03333333333333333,0.5
"2-Jan, 2019",10:00 AM,47.57,0.12,44.89431951627697,10,1,2,3,1,0.6505887359909208,0.14814814814814814,0.6277578897990925,0.43478260869565216,0.0,0.03333333333333333,0.5
"2-Jan, 2019",11:00 AM,43.94,0.25,46.56464121510913,11,1,2,3,1,0.633423180592992,0.30864197530864196,0.6353437496523223,0.4782608695652174,0.0,0.03333333333333333,0.5
"2-Jan, 2019",12:00 PM,40.97,0.23,38.685639704990145,12,1,2,3,1,0.6193786352674139,0.2839506172839506,0.5995608215607235,0.5217391304347826,0.0,0.03333333333333333,0.5
"2-Jan, 2019",1:00 PM,44.95,0.12,43.543198921953135,13,1,2,3,1,0.6381992717643166,0.14814814814814814,0.6216216996983956,0.5652173913043478,0.0,0.03333333333333333,0.5
"2-Jan, 2019",2:00 PM,49.64,0.09,54.63785221036339,14,1,2,3,1,0.6603773584905661,0.1111111111111111,0.6720086910335971,0.6086956521739131,0.0,0.03333333333333333,0.5
"2-Jan, 2019",3:00 PM,53.67,0.04,54.1250266341292,15,1,2,3,1,0.679434435144465,0.04938271604938271,0.6696796648626598,0.6521739130434783,0.0,0.03333333333333333,0.5
"2-Jan, 2019",4:00 PM,56.01,0.0,49.994598983620094,16,1,2,3,1,0.6904998344918902,0.0,0.6509210955926958,0.6956521739130435,0.0,0.03333333333333333,0.5
"2-Jan, 2019",5:00 PM,56.95,0.0,55.69202977745166,17,1,2,3,1,0.6949449094434199,0.0,0.6767962976904114,0.7391304347826086,0.0,0.03333333333333333,0.5
"2-Jan, 2019",6:00 PM,62.08,0.0,68.34081210655226,18,1,2,3,1,0.7192036695512367,0.0,0.7342414533928447,0.7826086956521738,0.0,0.03333333333333333,0.5
"2-Jan, 2019",7:00 PM,62.11,0.0,56.68021390286901,19,1,2,3,1,0.7193455336454344,0.0,0.6812841914236029,0.8260869565217391,0.0,0.03333333333333333,0.5
"2-Jan, 2019",8:00 PM,57.99,0.0,55.47732796450108,20,1,2,3,1,0.6998628647089422,0.0,0.6758212173424664,0.8695652173913043,0.0,0.03333333333333333,0.5
"2-Jan, 2019",9:00 PM,55.64,0.0,63.78047743107631,21,1,2,3,1,0.6887501773301178,0.0,0.713530437211847,0.9130434782608695,0.0,0.03333333333333333,0.5
"2-Jan, 2019",10:00 PM,55.13,0.0,54.870424972374416,22,1,2,3,1,0.6863384877287559,0.0,0.6730649333008967,0.9565217391304348,0.0,0.03333333333333333,0.5
"2-Jan, 2019",11:00 PM,50.76,0.0,54.14111968452906,23,1,2,3,1,0.6656736180072824,0.0,0.6697527523553445,1.0,0.0,0.03333333333333333,0.5
"3-Jan, 2019",12:00 AM,42.91,0.0,35.5078842242872,0,1,3,4,1,0.628552513358869,0.0,0.5851288664820704,0.0,0.0,0.06666666666666668,0.6666666666666666
"3-Jan, 2019",1:00 AM,45.22,0.0,50.31286425097999,1,1,3,4,1,0.6394760486120963,0.0,0.652366515188233,0.043478260869565216,0.0,0.06666666666666668,0.6666666666666666
"3-Jan, 2019",2:00 AM,45.63,0.0,40.995760971722035,2,1,3,4,1,0.6414148578994657,0.0,0.6100523671029063,0.08695652173913043,0.0,0.06666666666666668,0.6666666666666666
"3-Jan, 2019",3:00 AM,44.0,0.0,45.57830949473825,3,1,3,4,1,0.6337069087813875,0.0,0.630864268720739,0.13043478260869565,0.0,0.06666666666666668,0.6666666666666666
"3-Jan, 2019",4:00 AM,43.88,0.0,45.32071738399821,4,1,3,4,1,0.6331394524045965,0.0,0.6296943996753104,0.17391304347826086,0.0,0.06666666666666668,0.6666666666666666
"3-Jan, 2019",5:00 AM,45.92,0.0,47.570790452210424,5,1,3,4,1,0.6427862108100441,0.0,0.639913232949714,0.21739130434782608,0.0,0.06666666666666668,0.6666666666666666
"3-Jan, 2019",6:00 AM,51.07,0.0,49.92201457114859,6,1,3,4,1,0.6671395469806592,0.0,0.650591449404825,0.2608695652173913,0.0,0.06666666666666668,0.6666666666666666
"3-Jan, 2019",7:00 AM,52.77,0.0,50.909039690149676,7,1,3,4,1,0.6751785123185323,0.0,0.6550740794452505,0.30434782608695654,0.0,0.06666666666666668,0.6666666666666666
"3-Jan, 2019",8:00 AM,62.89,0.07,63.78564419686106,8,1,3,4,1,0.7230340000945761,0.08641975308641976,0.713553902368987,0.34782608695652173,0.0,0.06666666666666668,0.6666666666666666
"3-Jan, 2019",9:00 AM,60.03,0.28,63.01114513451128,9,1,3,4,1,0.7095096231143898,0.34567901234567905,0.7100364713570142,0.3913043478260869,0.0,0.06666666666666668,0.6666666666666666
"3-Jan, 2019",10:00 AM,58.19,0.46,58.75975837524095,10,1,3,4,1,0.7008086253369272,0.5679012345679012,0.6907285594977299,0.43478260869565216,0.0,0.06666666666666668,0.6666666666666666
"3-Jan, 2019",11:00 AM,62.99,0.55,58.186935524717796,11,1,3,4,1,0.7235068804085687,0.6790123456790124,0.6881270523342689,0.4782608695652174,0.0,0.06666666666666668,0.6666666666666666
