Date,Time of day,act_price,fore_gen,fore_price,hour,month,day,weekday,week,map_ap
"26-Oct, 2017",7:00 PM,50.93,0.0,61.42,19,10,26,4,43,0.75465
"26-Oct, 2017",8:00 PM,40.99,0.0,40.11,20,10,26,4,43,0.70495
"26-Oct, 2017",9:00 PM,34.97,0.0,37.51,21,10,26,4,43,0.67485
"26-Oct, 2017",10:00 PM,32.34,0.0,29.55,22,10,26,4,43,0.6617
"26-Oct, 2017",11:00 PM,30.92,0.0,33.78,23,10,26,4,43,0.6546000000000001
"27-Oct, 2017",12:00 AM,22.48,0.0,15.38,0,10,27,5,43,0.6124
"27-Oct, 2017",1:00 AM,21.71,0.0,17.79,1,10,27,5,43,0.60855
"27-Oct, 2017",2:00 AM,12.9,0.0,10.43,2,10,27,5,43,0.5645
"27-Oct, 2017",3:00 AM,12.81,0.0,18.82,3,10,27,5,43,0.5640499999999999
"27-Oct, 2017",4:00 AM,19.04,0.0,20.67,4,10,27,5,43,0.5952
"27-Oct, 2017",5:00 AM,24.01,0.0,28.04,5,10,27,5,43,0.62005
"27-Oct, 2017",6:00 AM,32.0,0.0,40.33,6,10,27,5,43,0.66
"27-Oct, 2017",7:00 AM,36.79,0.0,36.7,7,10,27,5,43,0.6839500000000001
"27-Oct, 2017",8:00 AM,38.91,0.01,35.1,8,10,27,5,43,0.69455
"27-Oct, 2017",9:00 AM,38.69,0.07,29.25,9,10,27,5,43,0.69345
"27-Oct, 2017",10:00 AM,38.36,0.19,27.2,10,10,27,5,43,0.6918
"27-Oct, 2017",11:00 AM,33.52,0.47,36.26,11,10,27,5,43,0.6676
"27-Oct, 2017",12:00 PM,28.51,0.57,33.17,12,10,27,5,43,0.64255
"27-Oct, 2017",1:00 PM,25.97,0.52,25.05,13,10,27,5,43,0.62985
"27-Oct, 2017",2:00 PM,27.09,0.42,31.44,14,10,27,5,43,0.63545
"27-Oct, 2017",3:00 PM,26.99,0.3,30.34,15,10,27,5,43,0.63495
"27-Oct, 2017",4:00 PM,30.01,0.13,38.13,16,10,27,5,43,0.65005
"27-Oct, 2017",5:00 PM,37.8,0.0,35.72,17,10,27,5,43,0.689
"27-Oct, 2017",6:00 PM,44.93,0.0,41.63,18,10,27,5,43,0.72465
"27-Oct, 2017",7:00 PM,46.93,0.0,44.01,19,10,27,5,43,0.73465
"27-Oct, 2017",8:00 PM,44.18,0.0,41.76,20,10,27,5,43,0.7209
"27-Oct, 2017",9:00 PM,35.99,0.0,32.93,21,10,27,5,43,0.67995
"27-Oct, 2017",10:00 PM,32.04,0.0,29.2,22,10,27,5,43,0.6602
"27-Oct, 2017",11:00 PM,19.17,0.0,15.42,23,10,27,5,43,0.59585
"28-Oct, 2017",12:00 AM,16.04,0.0,25.07,0,10,28,6,43,0.5802
"28-Oct, 2017",1:00 AM,9.41,0.0,10.14,1,10,28,6,43,0.54705
"28-Oct, 2017",2:00 AM,0.03,0.0,-3.95,2,10,28,6,43,0.50015
"28-Oct, 2017",3:00 AM,-9.69,0.0,-8.92,3,10,28,6,43,0.45155
"28-Oct, 2017",4:00 AM,-13.02,0.0,-18.0,4,10,28,6,43,0.4349
"28-Oct, 2017",5:00 AM,-15.01,0.0,-14.77,5,10,28,6,43,0.42495
"28-Oct, 2017",6:00 AM,-9.6,0.0,-16.12,6,10,28,6,43,0.452
"28-Oct, 2017",7:00 AM,0.12,0.0,-1.95,7,10,28,6,43,0.5006
"28-Oct, 2017",8:00 AM,0.12,0.02,-4.16,8,10,28,6,43,0.5006
"28-Oct, 2017",9:00 AM,5.41,0.05,-3.43,9,10,28,6,43,0.52705
"28-Oct, 2017",10:00 AM,0.27,0.09,-0.42,10,10,28,6,43,0.50135
"28-Oct, 2017",11:00 AM,0.11,0.28,-5.84,11,10,28,6,43,0.50055
"28-Oct, 2017",12:00 PM,-0.1,0.18,-1.52,12,10,28,6,43,0.4995
"28-Oct, 2017",1:00 PM,-13.38,0.26,-11.47,13,10,28,6,43,0.4331
"28-Oct, 2017",2:00 PM,-31.42,0.28,-38.62,14,10,28,6,43,0.3429
"28-Oct, 2017",3:00 PM,-17.03,0.22,-13.65,15,10,28,6,43,0.41485
"28-Oct, 2017",4:00 PM,-4.02,0.06,-10.76,16,10,28,6,43,0.4799
"28-Oct, 2017",5:00 PM,0.08,0.0,5.11,17,10,28,6,43,0.5004
"28-Oct, 2017",6:00 PM,7.56,0.0,8.01,18,10,28,6,43,0.5378000000000001
"28-Oct, 2017",7:00 PM,8.89,0.0,8.87,19,10,28,6,43,0.54445
"28-Oct, 2017",8:00 PM,0.23,0.0,-0.02,20,10,28,6,43,0.50115
"28-Oct, 2017",9:00 PM,-38.19,0.0,-24.82,21,10,28,6,43,0.30905000000000005
"28-Oct, 2017",10:00 PM,-49.98,0.0,-46.94,22,10,28,6,43,0.2501
"28-Oct, 2017",11:00 PM,-70.09,0.0,-72.83,23,10,28,6,43,0.14954999999999996
"29-Oct, 2017",12:00 AM,-79.94,0.0,-75.71,0,10,29,0,44,0.1003
"29-Oct, 2017",1:00 AM,-83.0,0.0,-80.16,1,10,29,0,44,0.08500000000000002
"29-Oct, 2017",2:00 AM,-83.06,0.0,-88.07,2,10,29,0,44,0.0847
"29-Oct, 2017",3:00 AM,-83.03,0.0,-79.43,3,10,29,0,44,0.08484999999999998
"29-Oct, 2017",4:00 AM,-83.04,0.0,-81.25,4,10,29,0,44,0.08479999999999999
"29-Oct, 2017",5:00 AM,-83.02,0.0,-82.3,5,10,29,0,44,0.08490000000000003
"29-Oct, 2017",6:00 AM,-83.01,0.0,-84.17,6,10,29,0,44,0.08494999999999997
"29-Oct, 2017",7:00 AM,-80.0,0.0,-88.71,7,10,29,0,44,0.09999999999999998
"29-Oct, 2017",8:00 AM,-79.96,0.01,-77.81,8,10,29,0,44,0.10020000000000001
"29-Oct, 2017",9:00 AM,-76.02,0.02,-85.69,9,10,29,0,44,0.1199
"29-Oct, 2017",10:00 AM,-67.08,0.23,-62.77,10,10,29,0,44,0.16460000000000002
"29-Oct, 2017",11:00 AM,-81.95,0.59,-83.16,11,10,29,0,44,0.09025
"29-Oct, 2017",12:00 PM,-67.07,0.63,-71.29,12,10,29,0,44,0.16465000000000002
"29-Oct, 2017",1:00 PM,-80.07,0.55,-84.84,13,10,29,0,44,0.09965000000000002
"29-Oct, 2017",2:00 PM,-79.95,0.42,-83.41,14,10,29,0,44,0.10025
"29-Oct, 2017",3:00 PM,-76.06,0.26,-78.46,15,10,29,0,44,0.11969999999999997
"29-Oct, 2017",4:00 PM,-0.92,0.08,4.47,16,10,29,0,44,0.4954
"29-Oct, 2017",5:00 PM,8.51,0.0,8.04,17,10,29,0,44,0.54255
"29-Oct, 2017",6:00 PM,27.62,0.0,38.15,18,10,29,0,44,0.6381
"29-Oct, 2017",7:00 PM,29.77,0.0,33.62,19,10,29,0,44,0.64885
"29-Oct, 2017",8:00 PM,22.06,0.0,23.04,20,10,29,0,44,0.6103
"29-Oct, 2017",9:00 PM,17.0,0.0,13.37,21,10,29,0,44,0.585
"29-Oct, 2017",10:00 PM,12.44,0.0,15.84,22,10,29,0,44,0.5622
"29-Oct, 2017",11:00 PM,-70.05,0.0,-75.09,23,10,29,0,44,0.14975
"30-Oct, 2017",12:00 AM,0.75,0.0,7.06,0,10,30,1,44,0.50375
"30-Oct, 2017",1:00 AM,0.01,0.0,4.38,1,10,30,1,44,0.50005
"30-Oct, 2017",2:00 AM,0.08,0.0,-2.79,2,10,30,1,44,0.5004
"30-Oct, 2017",3:00 AM,4.05,0.0,1.72,3,10,30,1,44,0.52025
"30-Oct, 2017",4:00 AM,2.95,0.0,8.54,4,10,30,1,44,0.51475
"30-Oct, 2017",5:00 AM,18.09,0.0,19.8,5,10,30,1,44,0.59045
"30-Oct, 2017",6:00 AM,28.42,0.0,35.17,6,10,30,1,44,0.6421
"30-Oct, 2017",7:00 AM,36.43,0.0,39.26,7,10,30,1,44,0.68215
"30-Oct, 2017",8:00 AM,33.48,0.01,30.19,8,10,30,1,44,0.6674
"30-Oct, 2017",9:00 AM,30.38,0.04,29.96,9,10,30,1,44,0.6519
"30-Oct, 2017",10:00 AM,29.74,0.1,30.45,10,10,30,1,44,0.6487
"30-Oct, 2017",11:00 AM,29.46,0.21,27.42,11,10,30,1,44,0.6473
"30-Oct, 2017",12:00 PM,29.7,0.41,28.47,12,10,30,1,44,0.6485
"30-Oct, 2017",1:00 PM,29.98,0.47,27.28,13,10,30,1,44,0.6499
"30-Oct, 2017",2:00 PM,36.36,0.38,40.11,14,10,30,1,44,0.6818
"30-Oct, 2017",3:00 PM,43.99,0.18,46.31,15,10,30,1,44,0.71995
"30-Oct, 2017",4:00 PM,46.34,0.05,50.44,16,10,30,1,44,0.7317
"30-Oct, 2017",5:00 PM,61.0,0.0,65.2,17,10,30,1,44,0.8049999999999999
"30-Oct, 2017",6:00 PM,70.09,0.0,70.33,18,10,30,1,44,0.85045
"30-Oct, 2017",7:00 PM,51.98,0.0,49.64,19,10,30,1,44,0.7599
"30-Oct, 2017",8:00 PM,48.13,0.0,44.73,20,10,30,1,44,0.74065
"30-Oct, 2017",9:00 PM,47.18,0.0,51.25,21,10,30,1,44,0.7359
"30-Oct, 2017",10:00 PM,46.05,0.0,52.76,22,10,30,1,44,0.73025
"30-Oct, 2017",11:00 PM,41.97,0.0,48.52,23,10,30,1,44,0.70985
"31-Oct, 2017",12:00 AM,30.08,0.0,25.15,0,10,31,2,44,0.6504
"31-Oct, 2017",1:00 AM,30.89,0.0,25.53,1,10,31,2,44,0.65445
"31-Oct, 2017",2:00 AM,30.01,0.0,24.2,2,10,31,2,44,0.65005
"31-Oct, 2017",3:00 AM,29.09,0.0,28.25,3,10,31,2,44,0.64545
"31-Oct, 2017",4:00 AM,30.29,0.0,30.62,4,10,31,2,44,0.65145
"31-Oct, 2017",5:00 AM,32.24,0.0,31.98,5,10,31,2,44,0.6612
"31-Oct, 2017",6:00 AM,38.94,0.0,44.62,6,10,31,2,44,0.6947
"31-Oct, 2017",7:00 AM,37.9,0.0,41.59,7,10,31,2,44,0.6895
"31-Oct, 2017",8:00 AM,41.09,0.02,41.99,8,10,31,2,44,0.70545
"31-Oct, 2017",9:00 AM,39.92,0.06,43.48,9,10,31,2,44,0.6996
"31-Oct, 2017",10:00 AM,37.98,0.1,42.94,10,10,31,2,44,0.6899
"31-Oct, 2017",11:00 AM,39.97,0.22,41.19,11,10,31,2,44,0.69985
"31-Oct, 2017",12:00 PM,36.95,0.54,32.48,12,10,31,2,44,0.68475
"31-Oct, 2017",1:00 PM,34.14,0.54,28.74,13,10,31,2,44,0.6707
"31-Oct, 2017",2:00 PM,35.65,0.45,37.77,14,10,31,2,44,0.67825
"31-Oct, 2017",3:00 PM,38.99,0.25,38.86,15,10,31,2,44,0.69495
"31-Oct, 2017",4:00 PM,42.45,0.05,47.05,16,10,31,2,44,0.71225
"31-Oct, 2017",5:00 PM,46.92,0.0,34.38,17,10,31,2,44,0.7346
"31-Oct, 2017",6:00 PM,47.36,0.0,53.37,18,10,31,2,44,0.7368
"31-Oct, 2017",7:00 PM,44.31,0.0,40.83,19,10,31,2,44,0.72155
"31-Oct, 2017",8:00 PM,39.0,0.0,48.16,20,10,31,2,44,0.6950000000000001
"31-Oct, 2017",9:00 PM,37.1,0.0,29.7,21,10,31,2,44,0.6855
"31-Oct, 2017",10:00 PM,34.98,0.0,37.46,22,10,31,2,44,0.6748999999999999
"31-Oct, 2017",11:00 PM,30.82,0.0,31.28,23,10,31,2,44,0.6541
"1-Nov, 2017",12:00 AM,26.91,0.0,33.64,0,11,1,3,44,0.63455
"1-Nov, 2017",1:00 AM,23.06,0.0,26.79,1,11,1,3,44,0.6153
"1-Nov, 2017",2:00 AM,22.27,0.0,26.03,2,11,1,3,44,0.6113500000000001
"1-Nov, 2017",3:00 AM,22.97,0.0,22.43,3,11,1,3,44,0.61485
"1-Nov, 2017",4:00 AM,26.66,0.0,33.1,4,11,1,3,44,0.6333
"1-Nov, 2017",5:00 AM,27.03,0.0,26.38,5,11,1,3,44,0.63515
"1-Nov, 2017",6:00 AM,29.07,0.0,32.96,6,11,1,3,44,0.64535
"1-Nov, 2017",7:00 AM,31.0,0.0,31.11,7,11,1,3,44,0.655
"1-Nov, 2017",8:00 AM,36.06,0.03,36.05,8,11,1,3,44,0.6803
"1-Nov, 2017",9:00 AM,35.16,0.08,33.12,9,11,1,3,44,0.6758
"1-Nov, 2017",10:00 AM,32.37,0.14,27.77,10,11,1,3,44,0.66185
"1-Nov, 2017",11:00 AM,33.08,0.2,37.31,11,11,1,3,44,0.6654
"1-Nov, 2017",12:00 PM,29.79,0.26,34.36,12,11,1,3,44,0.64895
"1-Nov, 2017",1:00 PM,29.06,0.29,31.47,13,11,1,3,44,0.6453
"1-Nov, 2017",2:00 PM,29.18,0.28,29.38,14,11,1,3,44,0.6459
"1-Nov, 2017",3:00 PM,30.01,0.21,30.0,15,11,1,3,44,0.65005
"1-Nov, 2017",4:00 PM,36.93,0.08,36.93,16,11,1,3,44,0.68465
"1-Nov, 2017",5:00 PM,42.49,0.0,44.36,17,11,1,3,44,0.71245
"1-Nov, 2017",6:00 PM,43.93,0.0,46.62,18,11,1,3,44,0.71965
"1-Nov, 2017",7:00 PM,41.97,0.0,33.09,19,11,1,3,44,0.70985
"1-Nov, 2017",8:00 PM,36.52,0.0,32.02,20,11,1,3,44,0.6826
"1-Nov, 2017",9:00 PM,30.07,0.0,30.31,21,11,1,3,44,0.65035
"1-Nov, 2017",10:00 PM,27.02,0.0,27.32,22,11,1,3,44,0.6351
"1-Nov, 2017",11:00 PM,18.97,0.0,31.31,23,11,1,3,44,0.59485
"2-Nov, 2017",12:00 AM,20.18,0.0,8.94,0,11,2,4,44,0.6009
"2-Nov, 2017",1:00 AM,12.62,0.0,26.07,1,11,2,4,44,0.5630999999999999
"2-Nov, 2017",2:00 AM,12.61,0.0,12.0,2,11,2,4,44,0.56305
"2-Nov, 2017",3:00 AM,10.96,0.0,7.43,3,11,2,4,44,0.5548
"2-Nov, 2017",4:00 AM,14.04,0.0,13.86,4,11,2,4,44,0.5702
"2-Nov, 2017",5:00 AM,25.97,0.0,23.88,5,11,2,4,44,0.62985
"2-Nov, 2017",6:00 AM,35.05,0.0,27.19,6,11,2,4,44,0.67525
"2-Nov, 2017",7:00 AM,45.9,0.0,51.82,7,11,2,4,44,0.7295
"2-Nov, 2017",8:00 AM,43.83,0.02,38.75,8,11,2,4,44,0.71915
"2-Nov, 2017",9:00 AM,35.59,0.09,33.65,9,11,2,4,44,0.67795
"2-Nov, 2017",10:00 AM,32.33,0.27,35.58,10,11,2,4,44,0.66165
"2-Nov, 2017",11:00 AM,32.36,0.49,26.16,11,11,2,4,44,0.6617999999999999
"2-Nov, 2017",12:00 PM,31.32,0.57,46.99,12,11,2,4,44,0.6566
"2-Nov, 2017",1:00 PM,32.49,0.53,27.98,13,11,2,4,44,0.66245
"2-Nov, 2017",2:00 PM,33.94,0.38,30.27,14,11,2,4,44,0.6697
"2-Nov, 2017",3:00 PM,39.1,0.11,41.38,15,11,2,4,44,0.6955
"2-Nov, 2017",4:00 PM,45.95,0.01,42.55,16,11,2,4,44,0.72975
"2-Nov, 2017",5:00 PM,51.91,0.0,52.89,17,11,2,4,44,0.75955
"2-Nov, 2017",6:00 PM,51.92,0.0,47.95,18,11,2,4,44,0.7596
"2-Nov, 2017",7:00 PM,50.07,0.0,44.09,19,11,2,4,44,0.7503500000000001
"2-Nov, 2017",8:00 PM,46.01,0.0,53.11,20,11,2,4,44,0.73005
"2-Nov, 2017",9:00 PM,42.06,0.0,44.66,21,11,2,4,44,0.7103
"2-Nov, 2017",10:00 PM,36.12,0.0,41.27,22,11,2,4,44,0.6806
"2-Nov, 2017",11:00 PM,35.45,0.0,36.02,23,11,2,4,44,0.67725
"3-Nov, 2017",12:00 AM,36.07,0.0,31.0,0,11,3,5,44,0.68035
"3-Nov, 2017",1:00 AM,36.09,0.0,34.1,1,11,3,5,44,0.68045
"3-Nov, 2017",2:00 AM,36.13,0.0,33.83,2,11,3,5,44,0.68065
"3-Nov, 2017",3:00 AM,36.09,0.0,46.03,3,11,3,5,44,0.68045
"3-Nov, 2017",4:00 AM,38.24,0.0,47.9,4,11,3,5,44,0.6912
"3-Nov, 2017",5:00 AM,40.66,0.0,34.76,5,11,3,5,44,0.7033
"3-Nov, 2017",6:00 AM,52.97,0.0,50.34,6,11,3,5,44,0.76485
"3-Nov, 2017",7:00 AM,61.74,0.0,63.74,7,11,3,5,44,0.8087
"3-Nov, 2017",8:00 AM,65.8,0.09,68.18,8,11,3,5,44,0.829
"3-Nov, 2017",9:00 AM,62.18,0.23,57.95,9,11,3,5,44,0.8109
"3-Nov, 2017",10:00 AM,58.69,0.5,56.43,10,11,3,5,44,0.79345
"3-Nov, 2017",11:00 AM,58.67,0.6,58.46,11,11,3,5,44,0.79335
"3-Nov, 2017",12:00 PM,54.55,0.6,54.83,12,11,3,5,44,0.77275
"3-Nov, 2017",1:00 PM,51.5,0.55,44.04,13,11,3,5,44,0.7575000000000001
"3-Nov, 2017",2:00 PM,51.17,0.44,48.54,14,11,3,5,44,0.75585
"3-Nov, 2017",3:00 PM,56.64,0.28,56.06,15,11,3,5,44,0.7832
"3-Nov, 2017",4:00 PM,60.88,0.07,73.74,16,11,3,5,44,0.8044
"3-Nov, 2017",5:00 PM,66.0,0.0,57.06,17,11,3,5,44,0.8300000000000001
"3-Nov, 2017",6:00 PM,68.68,0.0,73.18,18,11,3,5,44,0.8434
"3-Nov, 2017",7:00 PM,58.63,0.0,53.92,19,11,3,5,44,0.79315
"3-Nov, 2017",8:00 PM,49.01,0.0,48.91,20,11,3,5,44,0.74505
"3-Nov, 2017",9:00 PM,39.01,0.0,44.79,21,11,3,5,44,0.69505
"3-Nov, 2017",10:00 PM,36.11,0.0,39.41,22,11,3,5,44,0.68055
"3-Nov, 2017",11:00 PM,34.97,0.0,38.19,23,11,3,5,44,0.67485
"4-Nov, 2017",12:00 AM,36.16,0.0,43.82,0,11,4,6,44,0.6808
"4-Nov, 2017",1:00 AM,35.06,0.0,43.16,1,11,4,6,44,0.6753
"4-Nov, 2017",2:00 AM,34.42,0.0,30.69,2,11,4,6,44,0.6721
"4-Nov, 2017",3:00 AM,33.61,0.0,30.79,3,11,4,6,44,0.66805
"4-Nov, 2017",4:00 AM,33.4,0.0,37.97,4,11,4,6,44,0.667
"4-Nov, 2017",5:00 AM,33.22,0.0,39.54,5,11,4,6,44,0.6661
"4-Nov, 2017",6:00 AM,33.73,0.0,30.29,6,11,4,6,44,0.66865
"4-Nov, 2017",7:00 AM,37.63,0.0,40.02,7,11,4,6,44,0.68815
"4-Nov, 2017",8:00 AM,42.99,0.02,31.21,8,11,4,6,44,0.71495
"4-Nov, 2017",9:00 AM,40.39,0.06,43.21,9,11,4,6,44,0.70195
"4-Nov, 2017",10:00 AM,39.84,0.13,34.01,10,11,4,6,44,0.6992
"4-Nov, 2017",11:00 AM,37.02,0.26,42.71,11,11,4,6,44,0.6851
"4-Nov, 2017",12:00 PM,36.1,0.27,36.77,12,11,4,6,44,0.6805
"4-Nov, 2017",1:00 PM,34.33,0.19,34.14,13,11,4,6,44,0.67165
"4-Nov, 2017",2:00 PM,34.34,0.1,37.14,14,11,4,6,44,0.6717
"4-Nov, 2017",3:00 PM,35.04,0.04,36.78,15,11,4,6,44,0.6752
"4-Nov, 2017",4:00 PM,37.03,0.01,36.74,16,11,4,6,44,0.68515
"4-Nov, 2017",5:00 PM,43.94,0.0,51.82,17,11,4,6,44,0.7197
"4-Nov, 2017",6:00 PM,35.51,0.0,29.86,18,11,4,6,44,0.67755
"4-Nov, 2017",7:00 PM,32.25,0.0,29.7,19,11,4,6,44,0.66125
"4-Nov, 2017",8:00 PM,28.83,0.0,26.7,20,11,4,6,44,0.64415
"4-Nov, 2017",9:00 PM,26.77,0.0,37.91,21,11,4,6,44,0.63385
"4-Nov, 2017",10:00 PM,26.53,0.0,32.93,22,11,4,6,44,0.63265
"4-Nov, 2017",11:00 PM,20.65,0.0,29.74,23,11,4,6,44,0.60325
"5-Nov, 2017",12:00 AM,13.2,0.0,24.85,0,11,5,0,45,0.5660000000000001
"5-Nov, 2017",1:00 AM,13.2,0.0,7.92,1,11,5,0,45,0.5660000000000001
"5-Nov, 2017",2:00 AM,14.64,0.0,12.39,2,11,5,0,45,0.5732
"5-Nov, 2017",3:00 AM,11.68,0.0,8.36,3,11,5,0,45,0.5584
"5-Nov, 2017",4:00 AM,13.93,0.0,10.78,4,11,5,0,45,0.56965
"5-Nov, 2017",5:00 AM,20.01,0.0,26.4,5,11,5,0,45,0.60005
"5-Nov, 2017",6:00 AM,21.87,0.0,21.3,6,11,5,0,45,0.6093500000000001
"5-Nov, 2017",7:00 AM,24.6,0.0,25.29,7,11,5,0,45,0.623
"5-Nov, 2017",8:00 AM,31.47,0.04,30.07,8,11,5,0,45,0.65735
"5-Nov, 2017",9:00 AM,33.92,0.16,33.34,9,11,5,0,45,0.6696
"5-Nov, 2017",10:00 AM,36.54,0.31,37.41,10,11,5,0,45,0.6827
"5-Nov, 2017",11:00 AM,38.9,0.38,42.79,11,11,5,0,45,0.6945
"5-Nov, 2017",12:00 PM,36.11,0.25,42.74,12,11,5,0,45,0.68055
"5-Nov, 2017",1:00 PM,36.2,0.19,40.54,13,11,5,0,45,0.681
"5-Nov, 2017",2:00 PM,33.78,0.06,34.12,14,11,5,0,45,0.6689
"5-Nov, 2017",3:00 PM,33.96,0.02,36.95,15,11,5,0,45,0.6698
"5-Nov, 2017",4:00 PM,35.0,0.0,25.16,16,11,5,0,45,0.675
"5-Nov, 2017",5:00 PM,41.82,0.0,36.88,17,11,5,0,45,0.7091000000000001
"5-Nov, 2017",6:00 PM,41.74,0.0,37.41,18,11,5,0,45,0.7087
"5-Nov, 2017",7:00 PM,42.82,0.0,42.21,19,11,5,0,45,0.7141
"5-Nov, 2017",8:00 PM,40.91,0.0,39.62,20,11,5,0,45,0.70455
"5-Nov, 2017",9:00 PM,39.59,0.0,37.39,21,11,5,0,45,0.6979500000000001
"5-Nov, 2017",10:00 PM,38.87,0.0,30.42,22,11,5,0,45,0.69435
"5-Nov, 2017",11:00 PM,35.0,0.0,41.66,23,11,5,0,45,0.675
"6-Nov, 2017",12:00 AM,31.74,0.0,25.99,0,11,6,1,45,0.6587
"6-Nov, 2017",1:00 AM,33.73,0.0,33.09,1,11,6,1,45,0.66865
"6-Nov, 2017",2:00 AM,33.02,0.0,37.51,2,11,6,1,45,0.6651
"6-Nov, 2017",3:00 AM,27.61,0.0,16.9,3,11,6,1,45,0.63805
"6-Nov, 2017",4:00 AM,28.1,0.0,21.36,4,11,6,1,45,0.6405000000000001
"6-Nov, 2017",5:00 AM,32.99,0.0,35.34,5,11,6,1,45,0.66495
"6-Nov, 2017",6:00 AM,44.83,0.0,46.27,6,11,6,1,45,0.72415
"6-Nov, 2017",7:00 AM,54.96,0.0,59.35,7,11,6,1,45,0.7747999999999999
"6-Nov, 2017",8:00 AM,60.38,0.04,73.5,8,11,6,1,45,0.8019000000000001
"6-Nov, 2017",9:00 AM,55.38,0.14,57.76,9,11,6,1,45,0.7769
"6-Nov, 2017",10:00 AM,54.95,0.26,55.0,10,11,6,1,45,0.77475
"6-Nov, 2017",11:00 AM,54.97,0.28,66.28,11,11,6,1,45,0.77485
"6-Nov, 2017",12:00 PM,54.93,0.25,53.09,12,11,6,1,45,0.7746500000000001
"6-Nov, 2017",1:00 PM,55.91,0.2,56.15,13,11,6,1,45,0.77955
"6-Nov, 2017",2:00 PM,55.93,0.12,58.7,14,11,6,1,45,0.77965
"6-Nov, 2017",3:00 PM,57.85,0.06,67.17,15,11,6,1,45,0.78925
"6-Nov, 2017",4:00 PM,62.56,0.01,63.61,16,11,6,1,45,0.8128
"6-Nov, 2017",5:00 PM,78.28,0.0,78.51,17,11,6,1,45,0.8914
"6-Nov, 2017",6:00 PM,89.93,0.0,83.4,18,11,6,1,45,0.9496500000000001
"6-Nov, 2017",7:00 PM,74.51,0.0,79.79,19,11,6,1,45,0.87255
"6-Nov, 2017",8:00 PM,55.02,0.0,69.12,20,11,6,1,45,0.7751
"6-Nov, 2017",9:00 PM,50.61,0.0,51.05,21,11,6,1,45,0.75305
"6-Nov, 2017",10:00 PM,39.11,0.0,37.68,22,11,6,1,45,0.69555
"6-Nov, 2017",11:00 PM,37.1,0.0,36.66,23,11,6,1,45,0.6855
"7-Nov, 2017",12:00 AM,36.63,0.0,36.39,0,11,7,2,45,0.68315
"7-Nov, 2017",1:00 AM,35.05,0.0,33.29,1,11,7,2,45,0.67525
"7-Nov, 2017",2:00 AM,36.87,0.0,43.68,2,11,7,2,45,0.68435
"7-Nov, 2017",3:00 AM,36.02,0.0,30.71,3,11,7,2,45,0.6801
"7-Nov, 2017",4:00 AM,37.04,0.0,33.02,4,11,7,2,45,0.6852
"7-Nov, 2017",5:00 AM,34.43,0.0,33.36,5,11,7,2,45,0.67215
"7-Nov, 2017",6:00 AM,49.77,0.0,49.96,6,11,7,2,45,0.74885
"7-Nov, 2017",7:00 AM,59.26,0.0,65.29,7,11,7,2,45,0.7963
"7-Nov, 2017",8:00 AM,64.37,0.04,60.64,8,11,7,2,45,0.82185
"7-Nov, 2017",9:00 AM,55.07,0.12,48.21,9,11,7,2,45,0.77535
"7-Nov, 2017",10:00 AM,54.94,0.18,62.43,10,11,7,2,45,0.7746999999999999
"7-Nov, 2017",11:00 AM,54.92,0.29,54.91,11,11,7,2,45,0.7746
"7-Nov, 2017",12:00 PM,53.93,0.31,56.86,12,11,7,2,45,0.76965
"7-Nov, 2017",1:00 PM,54.94,0.3,54.57,13,11,7,2,45,0.7746999999999999
"7-Nov, 2017",2:00 PM,56.93,0.23,60.12,14,11,7,2,45,0.7846500000000001
"7-Nov, 2017",3:00 PM,66.75,0.1,67.4,15,11,7,2,45,0.83375
"7-Nov, 2017",4:00 PM,65.58,0.01,61.44,16,11,7,2,45,0.8279
"7-Nov, 2017",5:00 PM,81.56,0.0,83.0,17,11,7,2,45,0.9077999999999999
"7-Nov, 2017",6:00 PM,82.3,0.0,77.21,18,11,7,2,45,0.9115
"7-Nov, 2017",7:00 PM,64.2,0.0,67.47,19,11,7,2,45,0.821
"7-Nov, 2017",8:00 PM,53.94,0.0,54.34,20,11,7,2,45,0.7697
"7-Nov, 2017",9:00 PM,46.94,0.0,50.12,21,11,7,2,45,0.7347
"7-Nov, 2017",10:00 PM,41.7,0.0,40.78,22,11,7,2,45,0.7085
"7-Nov, 2017",11:00 PM,37.86,0.0,47.74,23,11,7,2,45,0.6893
"8-Nov, 2017",12:00 AM,33.7,0.0,29.9,0,11,8,3,45,0.6685
"8-Nov, 2017",1:00 AM,33.62,0.0,33.93,1,11,8,3,45,0.6681
"8-Nov, 2017",2:00 AM,33.64,0.0,33.87,2,11,8,3,45,0.6682
"8-Nov, 2017",3:00 AM,33.62,0.0,29.79,3,11,8,3,45,0.6681
"8-Nov, 2017",4:00 AM,35.53,0.0,34.28,4,11,8,3,45,0.67765
"8-Nov, 2017",5:00 AM,36.15,0.0,33.48,5,11,8,3,45,0.68075
"8-Nov, 2017",6:00 AM,54.07,0.0,56.41,6,11,8,3,45,0.77035
"8-Nov, 2017",7:00 AM,75.76,0.0,77.86,7,11,8,3,45,0.8788
"8-Nov, 2017",8:00 AM,79.28,0.02,70.11,8,11,8,3,45,0.8964000000000001
"8-Nov, 2017",9:00 AM,77.07,0.05,85.6,9,11,8,3,45,0.88535
"8-Nov, 2017",10:00 AM,84.22,0.08,75.89,10,11,8,3,45,0.9211
"8-Nov, 2017",11:00 AM,84.98,0.12,90.89,11,11,8,3,45,0.9249
