Date;"Start Time";"End Time";"Forecast [MW]";"Actual [MW]";"Offshore contribution [MW]"
2018-11-13;02:15:00;02:30:00;7204;6718,5;3483,9
2018-11-13;02:30:00;02:45:00;7280;6973,5;3605,3
2018-11-13;02:45:00;03:00:00;7348;7031,9;3611
2018-11-13;03:00:00;03:15:00;7416;7234,3;3666,3
2018-11-13;03:15:00;03:30:00;7466;7196,9;3604,3
2018-11-13;03:30:00;03:45:00;7517;7247,8;3570,6
2018-11-13;03:45:00;04:00:00;7562;7313,5;3580,5
2018-11-13;04:00:00;04:15:00;7610;7458,5;3585,5
2018-11-13;04:15:00;04:30:00;7736;7799,4;3621,1
2018-11-13;04:30:00;04:45:00;7856;8025,1;3633,1
2018-11-13;04:45:00;05:00:00;7975;8138,6;3658,9
2018-11-13;05:00:00;05:15:00;8100;8254,9;3639,2
2018-11-13;05:15:00;05:30:00;8235;8619,6;3658,5
2018-11-13;05:30:00;05:45:00;8362;8880,7;3668,9
2018-11-13;05:45:00;06:00:00;8501;8976,2;3674,2
2018-11-13;06:00:00;06:15:00;8676;9459,5;3745,4
2018-11-13;06:15:00;06:30:00;8855;9398,6;3509,9
2018-11-13;06:30:00;06:45:00;9035;9414;3412,4
2018-11-13;06:45:00;07:00:00;9218;9443,5;3413,4
2018-11-13;07:00:00;07:15:00;9432;9594;3473,6
2018-11-13;07:15:00;07:30:00;9306;9859,9;3517,1
2018-11-13;07:30:00;07:45:00;9500;10063,4;3524,8
2018-11-13;07:45:00;08:00:00;9698;10203,7;3483,6
2018-11-13;08:00:00;08:15:00;9875;10335,9;3517,6
2018-11-13;08:15:00;08:30:00;9953;10559,8;3524
2018-11-13;08:30:00;08:45:00;10067;10770,2;3552,5
2018-11-13;08:45:00;09:00:00;10241;10748,7;3580,5
2018-11-13;09:00:00;09:15:00;10399;10835,9;3466,4
2018-11-13;09:15:00;09:30:00;10607;10926,5;3428,9
2018-11-13;09:30:00;09:45:00;10798;11255,8;3566,5
2018-11-13;09:45:00;10:00:00;11009;11657,3;3656,1
2018-11-13;10:00:00;10:15:00;11228;12037,5;3646,9
2018-11-13;10:15:00;10:30:00;11528;12072,9;3633,4
2018-11-13;10:30:00;10:45:00;11816;12313,1;3678,5
2018-11-13;10:45:00;11:00:00;12095;12536;3685,5
2018-11-13;11:00:00;11:15:00;12182;13040;3689,7
2018-11-13;11:15:00;11:30:00;12382;13093,5;3678
2018-11-13;11:30:00;11:45:00;12567;12717,4;3423,6
2018-11-13;11:45:00;12:00:00;12751;12866,1;3320
2018-11-13;12:00:00;12:15:00;13029;12802,6;3272,2
2018-11-13;12:15:00;12:30:00;13204;12834,4;3271,5
2018-11-13;12:30:00;12:45:00;13375;12578,3;2936,9
2018-11-13;12:45:00;13:00:00;13401;12571,4;2882,5
2018-11-13;13:00:00;13:15:00;13562;12493,6;2881,7
2018-11-13;13:15:00;13:30:00;13637;12514,8;2883,9
2018-11-13;13:30:00;13:45:00;13678;12591,1;2859,4
2018-11-13;13:45:00;14:00:00;13710;12453,5;2831,8
2018-11-13;14:00:00;14:15:00;13683;12584,3;2818,1
2018-11-13;14:15:00;14:30:00;13629;12509;2827,9
2018-11-13;14:30:00;14:45:00;13575;12547,9;2858,7
2018-11-13;14:45:00;15:00:00;13496;12675,6;2911,2
2018-11-13;15:00:00;15:15:00;13412;12880,4;3108,7
2018-11-13;15:15:00;15:30:00;13322;12946,3;3154
2018-11-13;15:30:00;15:45:00;13237;12766,4;3155,2
2018-11-13;15:45:00;16:00:00;13152;12828;3157,7
2018-11-13;16:00:00;16:15:00;13082;12943,8;3166,6
2018-11-13;16:15:00;16:30:00;13043;13002,8;3175
2018-11-13;16:30:00;16:45:00;13006;13056,1;3196,6
2018-11-13;16:45:00;17:00:00;12970;12936,1;3203,7
2018-11-13;17:00:00;17:15:00;12935;12806,2;3204,9
2018-11-13;17:15:00;17:30:00;12914;12968,9;3208
2018-11-13;17:30:00;17:45:00;12892;12751;3014,5
2018-11-13;17:45:00;18:00:00;12868;12854,4;3013,3
2018-11-13;18:00:00;18:15:00;12842;12843,7;3018,1
2018-11-13;18:15:00;18:30:00;12808;12872,1;3017,8
2018-11-13;18:30:00;18:45:00;12755;12900,9;3007,4
2018-11-13;18:45:00;19:00:00;12685;12948,8;3015,3
2018-11-13;19:00:00;19:15:00;12566;12941,8;3014
2018-11-13;19:15:00;19:30:00;12443;12927,2;2999,3
2018-11-13;19:30:00;19:45:00;12566;12979,7;2940,1
2018-11-13;19:45:00;20:00:00;12585;12313,5;2272,9
2018-11-13;20:00:00;20:15:00;12463;12240,7;2195,1
2018-11-13;20:15:00;20:30:00;12335;12304,9;2193,8
2018-11-13;20:30:00;20:45:00;12221;12301,3;2189,3
2018-11-13;20:45:00;21:00:00;12104;12133,3;2185,8
2018-11-13;21:00:00;21:15:00;11975;12030,2;2174,1
2018-11-13;21:15:00;21:30:00;11829;11934,5;2139
2018-11-13;21:30:00;21:45:00;11677;11860,8;2135,7
2018-11-13;21:45:00;22:00:00;11522;11933;2214,7
2018-11-13;22:00:00;22:15:00;11169;11527,8;2328,5
2018-11-13;22:15:00;22:30:00;10969;11309,3;2374,9
2018-11-13;22:30:00;22:45:00;10766;11198,9;2412,2
2018-11-13;22:45:00;23:00:00;10603;10958,1;2403,5
2018-11-13;23:00:00;23:15:00;10528;10698,6;2386,6
2018-11-13;23:15:00;23:30:00;10322;10443,6;2384,1
2018-11-13;23:30:00;23:45:00;10116;10232,3;2361,1
2018-11-13;23:45:00;24:00:00;9902;9901,2;2297,5
2018-11-14;00:00:00;00:15:00;10360;9567,5;2282
2018-11-14;00:15:00;00:30:00;10122;9308,1;2329,3
2018-11-14;00:30:00;00:45:00;9883;9157;2328,9
2018-11-14;00:45:00;01:00:00;9640;9020,6;2306
2018-11-14;01:00:00;01:15:00;9403;8609,5;2221,1
2018-11-14;01:15:00;01:30:00;9168;8474,5;2243,8
2018-11-14;01:30:00;01:45:00;8905;8297,6;2185,1
2018-11-14;01:45:00;02:00:00;8631;7998,2;2114,4
2018-11-14;02:00:00;02:15:00;8356;7630,9;1969,3
2018-11-14;02:15:00;02:30:00;8146;7170,6;1735,4
2018-11-14;02:30:00;02:45:00;7934;6695;1553,1
2018-11-14;02:45:00;03:00:00;7706;6524,2;1532
2018-11-14;03:00:00;03:15:00;7477;6319;1569,9
2018-11-14;03:15:00;03:30:00;7240;6003,4;1454,9
2018-11-14;03:30:00;03:45:00;7005;5889,6;1439,4
2018-11-14;03:45:00;04:00:00;6798;5872,4;1439,8
2018-11-14;04:00:00;04:15:00;6587;5795,4;1531
2018-11-14;04:15:00;04:30:00;6402;5678,3;1556,5
2018-11-14;04:30:00;04:45:00;6206;5541,3;1574,4
2018-11-14;04:45:00;05:00:00;5981;5569,3;1732,1
2018-11-14;05:00:00;05:15:00;5773;5510,5;1900,4
2018-11-14;05:15:00;05:30:00;5674;5439,1;1976,1
2018-11-14;05:30:00;05:45:00;5570;5389,5;2063,8
2018-11-14;05:45:00;06:00:00;5422;5290;2138,1
2018-11-14;06:00:00;06:15:00;5302;5163,4;2163,5
2018-11-14;06:15:00;06:30:00;5215;5193,9;2267,3
2018-11-14;06:30:00;06:45:00;5130;5345,2;2456,7
2018-11-14;06:45:00;07:00:00;5055;5349,7;2517
2018-11-14;07:00:00;07:15:00;4986;5460,3;2594,9
2018-11-14;07:15:00;07:30:00;5044;5460,7;2554,1
2018-11-14;07:30:00;07:45:00;5101;5413,4;2565,3
2018-11-14;07:45:00;08:00:00;5171;5376,4;2557,8
2018-11-14;08:00:00;08:15:00;5241;5465,6;2649,8
2018-11-14;08:15:00;08:30:00;5288;5243,8;2634,6
2018-11-14;08:30:00;08:45:00;5335;5138,2;2554,1
2018-11-14;08:45:00;09:00:00;5358;5216;2602,9
2018-11-14;09:00:00;09:15:00;5380;5153,3;2608
2018-11-14;09:15:00;09:30:00;5423;5053,9;2581,5
2018-11-14;09:30:00;09:45:00;5464;4847,3;2432,9
2018-11-14;09:45:00;10:00:00;5504;4701,5;2407,5
2018-11-14;10:00:00;10:15:00;5538;4663,3;2442,8
2018-11-14;10:15:00;10:30:00;5495;4515,4;2408,2
2018-11-14;10:30:00;10:45:00;5451;4446,6;2517,8
2018-11-14;10:45:00;11:00:00;5423;4359,9;2577,6
2018-11-14;11:00:00;11:15:00;5392;4359,2;2634,2
2018-11-14;11:15:00;11:30:00;5376;4165,9;2587,1
2018-11-14;11:30:00;11:45:00;5361;3990,9;2468,9
2018-11-14;11:45:00;12:00:00;5347;3887,6;2388,9
2018-11-14;12:00:00;12:15:00;5331;3921,7;2436,7
2018-11-14;12:15:00;12:30:00;5315;4010,9;2507,7
2018-11-14;12:30:00;12:45:00;5301;3998,4;2494,6
2018-11-14;12:45:00;13:00:00;5286;4109;2551,1
2018-11-14;13:00:00;13:15:00;5268;4212,4;2617,7
2018-11-14;13:15:00;13:30:00;5232;4218,1;2692,2
2018-11-14;13:30:00;13:45:00;5188;4220,2;2724,5
2018-11-14;13:45:00;14:00:00;5126;4297,9;2827,5
2018-11-14;14:00:00;14:15:00;5075;4358,5;2895,2
2018-11-14;14:15:00;14:30:00;5027;4484,6;2966,1
2018-11-14;14:30:00;14:45:00;4978;4531,1;3042,2
2018-11-14;14:45:00;15:00:00;4934;4606,8;3105,2
2018-11-14;15:00:00;15:15:00;4893;4703;3199,9
2018-11-14;15:15:00;15:30:00;4871;4847,5;3286,4
2018-11-14;15:30:00;15:45:00;4850;5023,6;3378,6
2018-11-14;15:45:00;16:00:00;4829;5157,7;3413,7
2018-11-14;16:00:00;16:15:00;4811;5331,9;3460,5
2018-11-14;16:15:00;16:30:00;4885;5551,8;3502,3
2018-11-14;16:30:00;16:45:00;4956;5764,8;3620,7
2018-11-14;16:45:00;17:00:00;5029;5998,4;3710,5
2018-11-14;17:00:00;17:15:00;5106;6227;3778,3
2018-11-14;17:15:00;17:30:00;5188;6499,6;3865,1
2018-11-14;17:30:00;17:45:00;5270;6640,9;3889,3
2018-11-14;17:45:00;18:00:00;5352;6843;3924,5
2018-11-14;18:00:00;18:15:00;5433;6847,7;3946,7
2018-11-14;18:15:00;18:30:00;5514;6847,3;3897,6
2018-11-14;18:30:00;18:45:00;5598;6883,2;3892,2
2018-11-14;18:45:00;19:00:00;5694;6993,9;3957,9
2018-11-14;19:00:00;19:15:00;5752;7135,1;4014,4
2018-11-14;19:15:00;19:30:00;5763;7207,9;3983,8
2018-11-14;19:30:00;19:45:00;5763;7186,3;3928,9
2018-11-14;19:45:00;20:00:00;5685;7165,3;3893,7
2018-11-14;20:00:00;20:15:00;5628;7149;3872,1
2018-11-14;20:15:00;20:30:00;5566;7134,5;3857,2
2018-11-14;20:30:00;20:45:00;5529;6916,3;3612,2
2018-11-14;20:45:00;21:00:00;5491;6832;3511,7
2018-11-14;21:00:00;21:15:00;5449;6692;3408,7
2018-11-14;21:15:00;21:30:00;5405;6883,5;3577,9
2018-11-14;21:30:00;21:45:00;5360;6894,6;3509,5
2018-11-14;21:45:00;22:00:00;5316;6771,1;3422,9
2018-11-14;22:00:00;22:15:00;5264;6714,8;3419,8
2018-11-14;22:15:00;22:30:00;5174;6680,9;3421,1
2018-11-14;22:30:00;22:45:00;5085;6543,4;3410,6
2018-11-14;22:45:00;23:00:00;4996;6350,5;3371,6
2018-11-14;23:00:00;23:15:00;4906;6192,8;3284,4
2018-11-14;23:15:00;23:30:00;4805;5966,4;3166,2
2018-11-14;23:30:00;23:45:00;4706;5709,9;3006,5
2018-11-14;23:45:00;24:00:00;4603;5484,7;2871,9
2018-11-15;00:00:00;00:15:00;4947;5214,4;2714,4
2018-11-15;00:15:00;00:30:00;4811;4959;2535
2018-11-15;00:30:00;00:45:00;4677;4691,6;2339,8
2018-11-15;00:45:00;01:00:00;4544;4431;2134,8
2018-11-15;01:00:00;01:15:00;4412;4257,4;1945,9
2018-11-15;01:15:00;01:30:00;4299;4056,4;1847,6
2018-11-15;01:30:00;01:45:00;4180;3799,1;1676,4
2018-11-15;01:45:00;02:00:00;4055;3550,3;1523,2
2018-11-15;02:00:00;02:15:00;3933;3485,6;1453,3
2018-11-15;02:15:00;02:30:00;3830;3404,3;1386,4
2018-11-15;02:30:00;02:45:00;3727;3372;1317,9
2018-11-15;02:45:00;03:00:00;3627;3415,3;1304,1
2018-11-15;03:00:00;03:15:00;3527;3399,9;1262,3
2018-11-15;03:15:00;03:30:00;3458;3338,5;1186,4
2018-11-15;03:30:00;03:45:00;3389;3251,2;1110,6
2018-11-15;03:45:00;04:00:00;3327;3187,2;1060,6
2018-11-15;04:00:00;04:15:00;3269;3187,5;1019,1
2018-11-15;04:15:00;04:30:00;3253;3210,1;1005,6
2018-11-15;04:30:00;04:45:00;3236;3205,4;1015,5
2018-11-15;04:45:00;05:00:00;3226;3112,1;981,2
2018-11-15;05:00:00;05:15:00;3218;2967,2;931,5
2018-11-15;05:15:00;05:30:00;3236;2880;940,1
2018-11-15;05:30:00;05:45:00;3253;2913,5;987,8
2018-11-15;05:45:00;06:00:00;3313;2914,2;975,2
2018-11-15;06:00:00;06:15:00;3374;2862,3;933,2
2018-11-15;06:15:00;06:30:00;3419;2858;946,8
2018-11-15;06:30:00;06:45:00;3463;2896,7;927,9
2018-11-15;06:45:00;07:00:00;3519;2851;889,2
2018-11-15;07:00:00;07:15:00;3573;2851,9;887,7
2018-11-15;07:15:00;07:30:00;3625;2898,4;941,9
2018-11-15;07:30:00;07:45:00;3676;2963,8;1030,6
2018-11-15;07:45:00;08:00:00;3707;3003,3;1088,2
2018-11-15;08:00:00;08:15:00;3737;3018,4;1108,4
2018-11-15;08:15:00;08:30:00;3750;2909;1094,4
2018-11-15;08:30:00;08:45:00;3762;2785,8;1012,3
2018-11-15;08:45:00;09:00:00;3725;2717,9;967,5
2018-11-15;09:00:00;09:15:00;3687;2635,8;954,5
2018-11-15;09:15:00;09:30:00;3528;2510,2;942,4
2018-11-15;09:30:00;09:45:00;3371;2438,1;956,1
2018-11-15;09:45:00;10:00:00;3196;2330,7;959,1
2018-11-15;10:00:00;10:15:00;3029;2251,4;998,8
2018-11-15;10:15:00;10:30:00;2818;2189,3;1043,9
2018-11-15;10:30:00;10:45:00;2621;2025,4;994,4
2018-11-15;10:45:00;11:00:00;2416;1876,2;943,8
2018-11-15;11:00:00;11:15:00;2225;1786;921,8
2018-11-15;11:15:00;11:30:00;2141;1678,9;857,1
2018-11-15;11:30:00;11:45:00;2059;1614,5;807,3
2018-11-15;11:45:00;12:00:00;2060;1604,2;810,6
2018-11-15;12:00:00;12:15:00;2057;1671,8;837,7
2018-11-15;12:15:00;12:30:00;2076;1743,6;852,6
2018-11-15;12:30:00;12:45:00;2100;1772,8;887,5
2018-11-15;12:45:00;13:00:00;2061;1832,1;903,4
2018-11-15;13:00:00;13:15:00;2031;1826,5;888,7
2018-11-15;13:15:00;13:30:00;2018;1867,7;850
2018-11-15;13:30:00;13:45:00;2017;1947,6;887,6
2018-11-15;13:45:00;14:00:00;2036;2059,2;922
2018-11-15;14:00:00;14:15:00;2094;2155,9;969
2018-11-15;14:15:00;14:30:00;2149;2230,8;977,7
2018-11-15;14:30:00;14:45:00;2203;2286;981
2018-11-15;14:45:00;15:00:00;2260;2306,5;967,2
2018-11-15;15:00:00;15:15:00;2314;2278,4;903
2018-11-15;15:15:00;15:30:00;2368;2333,6;914
2018-11-15;15:30:00;15:45:00;2416;2433,2;974,4
2018-11-15;15:45:00;16:00:00;2494;2622,3;994,3
2018-11-15;16:00:00;16:15:00;2571;2855,4;1029,1
2018-11-15;16:15:00;16:30:00;2773;3155,9;1101,4
2018-11-15;16:30:00;16:45:00;2982;3414,3;1117,6
2018-11-15;16:45:00;17:00:00;3193;3674,7;1125,4
2018-11-15;17:00:00;17:15:00;3412;3939,3;1127,1
2018-11-15;17:15:00;17:30:00;3574;4197;1145,6
2018-11-15;17:30:00;17:45:00;3754;4386,5;1174,8
2018-11-15;17:45:00;18:00:00;3953;4648,2;1263,9
2018-11-15;18:00:00;18:15:00;4150;4873,4;1369,1
2018-11-15;18:15:00;18:30:00;4314;5047,3;1454
2018-11-15;18:30:00;18:45:00;4462;5233,2;1468,3
2018-11-15;18:45:00;19:00:00;4586;5380,6;1488,8
2018-11-15;19:00:00;19:15:00;4648;5455,8;1526,5
2018-11-15;19:15:00;19:30:00;4698;5536,9;1629,2
2018-11-15;19:30:00;19:45:00;4736;5517,6;1686,4
2018-11-15;19:45:00;20:00:00;4692;5559,2;1718,8
2018-11-15;20:00:00;20:15:00;4680;5542,6;1730,2
2018-11-15;20:15:00;20:30:00;4692;5562,6;1745
2018-11-15;20:30:00;20:45:00;4739;5649;1721,8
2018-11-15;20:45:00;21:00:00;4764;5715,3;1713,8
2018-11-15;21:00:00;21:15:00;4791;5667,8;1651,3
2018-11-15;21:15:00;21:30:00;4788;5675,6;1557,6
2018-11-15;21:30:00;21:45:00;4784;5664,3;1514,5
2018-11-15;21:45:00;22:00:00;4796;5703,3;1474
2018-11-15;22:00:00;22:15:00;4789;5727,6;1483,8
2018-11-15;22:15:00;22:30:00;4732;5836,3;1490,9
2018-11-15;22:30:00;22:45:00;4676;5901,6;1498,6
2018-11-15;22:45:00;23:00:00;4607;5895;1465,8
2018-11-15;23:00:00;23:15:00;4538;5944,9;1469,4
2018-11-15;23:15:00;23:30:00;4481;6021,7;1484,2
2018-11-15;23:30:00;23:45:00;4427;6102,9;1518,6
2018-11-15;23:45:00;24:00:00;4386;6179,6;1504,3
2018-11-16;00:00:00;00:15:00;5445;6144,4;1385,5
2018-11-16;00:15:00;00:30:00;5379;6082,2;1277,8
2018-11-16;00:30:00;00:45:00;5313;6072,1;1197,4
2018-11-16;00:45:00;01:00:00;5213;6040;1173,3
2018-11-16;01:00:00;01:15:00;5115;6074,7;1195,6
2018-11-16;01:15:00;01:30:00;5062;6001,8;1138,1
2018-11-16;01:30:00;01:45:00;5008;5880,2;1050
2018-11-16;01:45:00;02:00:00;4991;5785,4;989
2018-11-16;02:00:00;02:15:00;4973;5679,6;960,3
2018-11-16;02:15:00;02:30:00;4893;5596,8;962,3
2018-11-16;02:30:00;02:45:00;4814;5607;995,2
2018-11-16;02:45:00;03:00:00;4785;5602,5;1021,1
2018-11-16;03:00:00;03:15:00;4752;5468,5;964,9
2018-11-16;03:15:00;03:30:00;4731;5402;912,8
2018-11-16;03:30:00;03:45:00;4711;5350,6;876,8
2018-11-16;03:45:00;04:00:00;4674;5309,1;889,7
2018-11-16;04:00:00;04:15:00;4639;5356,4;888,8
2018-11-16;04:15:00;04:30:00;4601;5358,3;820,9
2018-11-16;04:30:00;04:45:00;4564;5309,7;790,1
2018-11-16;04:45:00;05:00:00;4524;5315,3;757,6
2018-11-16;05:00:00;05:15:00;4484;5341,6;731,9
2018-11-16;05:15:00;05:30:00;4443;5252,5;630,7
2018-11-16;05:30:00;05:45:00;4400;5303,3;590,5
2018-11-16;05:45:00;06:00:00;4341;5372;615,7
2018-11-16;06:00:00;06:15:00;4304;5413,6;630,1
2018-11-16;06:15:00;06:30:00;4285;5357,8;619
2018-11-16;06:30:00;06:45:00;4266;5370,3;687,3
2018-11-16;06:45:00;07:00:00;4232;5401,1;702,7
2018-11-16;07:00:00;07:15:00;4195;5343,4;681,8
2018-11-16;07:15:00;07:30:00;4199;5228,3;534,6
2018-11-16;07:30:00;07:45:00;4204;5263,7;561,2
2018-11-16;07:45:00;08:00:00;4247;5453,5;708,1
2018-11-16;08:00:00;08:15:00;4288;5467;765,2
2018-11-16;08:15:00;08:30:00;4319;5499,4;870,9
2018-11-16;08:30:00;08:45:00;4350;5383,4;962,7
2018-11-16;08:45:00;09:00:00;4351;5392,9;1044,6
2018-11-16;09:00:00;09:15:00;4342;5302,6;1071,6
2018-11-16;09:15:00;09:30:00;4207;5229;1072,9
2018-11-16;09:30:00;09:45:00;4109;5143,9;1096,9
2018-11-16;09:45:00;10:00:00;4001;5059,2;1111,7
2018-11-16;10:00:00;10:15:00;3908;4850,2;1048,3
2018-11-16;10:15:00;10:30:00;3730;4471,7;947,1
2018-11-16;10:30:00;10:45:00;3556;4182,1;838,3
2018-11-16;10:45:00;11:00:00;3429;3722,5;610,2
2018-11-16;11:00:00;11:15:00;3299;3290,4;437,6
2018-11-16;11:15:00;11:30:00;3240;3186,7;466,9
2018-11-16;11:30:00;11:45:00;3178;3192,6;518,2
2018-11-16;11:45:00;12:00:00;3107;3114,8;548,3
2018-11-16;12:00:00;12:15:00;3039;2955,9;498,4
2018-11-16;12:15:00;12:30:00;3007;2751,9;425,6
2018-11-16;12:30:00;12:45:00;2989;2660,2;388,7
2018-11-16;12:45:00;13:00:00;3005;2571,3;313,4
2018-11-16;13:00:00;13:15:00;3037;2465,8;304,4
2018-11-16;13:15:00;13:30:00;3085;2548,5;286,8
2018-11-16;13:30:00;13:45:00;3154;2541;295,9
2018-11-16;13:45:00;14:00:00;3221;2665,8;382,8
2018-11-16;14:00:00;14:15:00;3322;2798,1;484,8
2018-11-16;14:15:00;14:30:00;3441;2983,4;566,4
2018-11-16;14:30:00;14:45:00;3560;3137,4;667,7
2018-11-16;14:45:00;15:00:00;3696;3242,3;679
2018-11-16;15:00:00;15:15:00;3838;3352,8;702
2018-11-16;15:15:00;15:30:00;3997;3516,7;691,5
2018-11-16;15:30:00;15:45:00;4152;3749,3;767,4
2018-11-16;15:45:00;16:00:00;4451;4198,7;853,2
2018-11-16;16:00:00;16:15:00;4784;4758,4;977,1
2018-11-16;16:15:00;16:30:00;5191;5578,4;1114,1
2018-11-16;16:30:00;16:45:00;5586;6279,7;1264,2
2018-11-16;16:45:00;17:00:00;5981;7009,9;1481,4
2018-11-16;17:00:00;17:15:00;6386;7798,6;1695,7
2018-11-16;17:15:00;17:30:00;6745;8700,8;1997,9
2018-11-16;17:30:00;17:45:00;7090;9261,3;2150
2018-11-16;17:45:00;18:00:00;7376;9458,7;2208,6
2018-11-16;18:00:00;18:15:00;7642;9656,6;2163,5
2018-11-16;18:15:00;18:30:00;7940;10173;2184,6
2018-11-16;18:30:00;18:45:00;8223;10603,8;2337,9
2018-11-16;18:45:00;19:00:00;8472;10924,5;2412,9
2018-11-16;19:00:00;19:15:00;8631;11173,2;2490,1
2018-11-16;19:15:00;19:30:00;8753;11310,7;2595
2018-11-16;19:30:00;19:45:00;8857;11388,6;2637,5
2018-11-16;19:45:00;20:00:00;8936;11549,8;2693,6
2018-11-16;20:00:00;20:15:00;9015;11636,1;2835,5
2018-11-16;20:15:00;20:30:00;9063;11846,7;2924,6
2018-11-16;20:30:00;20:45:00;9116;11912,1;2959,2
2018-11-16;20:45:00;21:00:00;9151;11912;2971,8
2018-11-16;21:00:00;21:15:00;9183;11883,6;3020,6
2018-11-16;21:15:00;21:30:00;9138;11807,1;2991,9
2018-11-16;21:30:00;21:45:00;9094;11642,4;2954,4
2018-11-16;21:45:00;22:00:00;9095;11374;2930,2
2018-11-16;22:00:00;22:15:00;8935;11170,1;2994,4
2018-11-16;22:15:00;22:30:00;8857;11055,6;3015,4
2018-11-16;22:30:00;22:45:00;8780;11005,2;3074,9
2018-11-16;22:45:00;23:00:00;8714;10786,3;3043,1
2018-11-16;23:00:00;23:15:00;8649;10631,4;2953,5
2018-11-16;23:15:00;23:30:00;8604;10770,3;3068,5
2018-11-16;23:30:00;23:45:00;8559;10850,3;3185
2018-11-16;23:45:00;24:00:00;8520;10789,7;3238,5
2018-11-17;00:00:00;00:15:00;8753;10669,5;3320,6
2018-11-17;00:15:00;00:30:00;8734;10646,1;3441,9
2018-11-17;00:30:00;00:45:00;8714;10554,4;3438,9
2018-11-17;00:45:00;01:00:00;8710;10424,4;3403,7
2018-11-17;01:00:00;01:15:00;8705;10303,4;3279,3
2018-11-17;01:15:00;01:30:00;8652;10104,7;3174,7
2018-11-17;01:30:00;01:45:00;8599;9937,8;3145,3
2018-11-17;01:45:00;02:00:00;8551;9878,2;3104,1
2018-11-17;02:00:00;02:15:00;8503;9843,5;3069,2
2018-11-17;02:15:00;02:30:00;8474;9833,3;3030,8
2018-11-17;02:30:00;02:45:00;8446;9904,1;3004
2018-11-17;02:45:00;03:00:00;8426;9897,4;2937,5
2018-11-17;03:00:00;03:15:00;8408;9956;2973,2
2018-11-17;03:15:00;03:30:00;8378;10055,2;3064
2018-11-17;03:30:00;03:45:00;8347;10149,6;3102,2
2018-11-17;03:45:00;04:00:00;8324;10272,1;3159,3
2018-11-17;04:00:00;04:15:00;8302;10429,1;3157
2018-11-17;04:15:00;04:30:00;8323;10481,3;3105,8
2018-11-17;04:30:00;04:45:00;8345;10602,5;3108,4
2018-11-17;04:45:00;05:00:00;8366;10802,9;3138,8
2018-11-17;05:00:00;05:15:00;8390;10827,7;3115
2018-11-17;05:15:00;05:30:00;8428;10805,9;3053,2
2018-11-17;05:30:00;05:45:00;8465;10845,3;3025,6
2018-11-17;05:45:00;06:00:00;8486;11102,6;3162,8
2018-11-17;06:00:00;06:15:00;8630;11393,1;3278,8
2018-11-17;06:15:00;06:30:00;8702;11446;3436,9
2018-11-17;06:30:00;06:45:00;8772;11352,4;3522,1
2018-11-17;06:45:00;07:00:00;8847;11344,7;3607,5
2018-11-17;07:00:00;07:15:00;8922;11202,1;3579,9
2018-11-17;07:15:00;07:30:00;8975;11060,7;3533,1
2018-11-17;07:30:00;07:45:00;9028;11022,3;3611,3
2018-11-17;07:45:00;08:00:00;9076;10965,2;3637,3
2018-11-17;08:00:00;08:15:00;9122;10798,8;3483,8
2018-11-17;08:15:00;08:30:00;9101;10553,7;3389,7
2018-11-17;08:30:00;08:45:00;9078;10233;3408,1
2018-11-17;08:45:00;09:00:00;9013;10013,2;3389,1
2018-11-17;09:00:00;09:15:00;8942;9789;3363
2018-11-17;09:15:00;09:30:00;8775;9540,3;3371,1
2018-11-17;09:30:00;09:45:00;8608;9274,1;3376,4
2018-11-17;09:45:00;10:00:00;8495;8854;3315,9
2018-11-17;10:00:00;10:15:00;8386;8370,3;3205
2018-11-17;10:15:00;10:30:00;8196;7893,8;3162
2018-11-17;10:30:00;10:45:00;8011;7512,3;3171,3
2018-11-17;10:45:00;11:00:00;7830;7209,9;3092,6
2018-11-17;11:00:00;11:15:00;7651;7002,5;3070,6
2018-11-17;11:15:00;11:30:00;7466;6875,4;3066,7
2018-11-17;11:30:00;11:45:00;7287;6695,8;3056,1
2018-11-17;11:45:00;12:00:00;7120;6793;3243,2
2018-11-17;12:00:00;12:15:00;6955;6947,9;3321,9
2018-11-17;12:15:00;12:30:00;6798;6846,6;3172
2018-11-17;12:30:00;12:45:00;6658;6668,5;3043,3
2018-11-17;12:45:00;13:00:00;6541;6470,6;2936,5
2018-11-17;13:00:00;13:15:00;6469;6274,8;2816,3
2018-11-17;13:15:00;13:30:00;6459;6101,2;2663,7
2018-11-17;13:30:00;13:45:00;6437;5999,3;2507,9
2018-11-17;13:45:00;14:00:00;6429;5941,2;2398,1
2018-11-17;14:00:00;14:15:00;6435;5860,8;2350,1
2018-11-17;14:15:00;14:30:00;6453;5859,7;2317,1
2018-11-17;14:30:00;14:45:00;6471;5962,6;2263,9
2018-11-17;14:45:00;15:00:00;6492;5963,5;2159,3
2018-11-17;15:00:00;15:15:00;6519;6086,3;2091,8
2018-11-17;15:15:00;15:30:00;6639;6372;2056,1
2018-11-17;15:30:00;15:45:00;6764;6748,3;2092,8
2018-11-17;15:45:00;16:00:00;6894;7286,9;2041,1
2018-11-17;16:00:00;16:15:00;7028;7822,9;2042
2018-11-17;16:15:00;16:30:00;7279;8395;2036,5
2018-11-17;16:30:00;16:45:00;7519;8890,2;2035,8
2018-11-17;16:45:00;17:00:00;7751;9673,3;2188
2018-11-17;17:00:00;17:15:00;7978;10276,6;2275,7
